,FAM1,REL,JEN,MAR,RLI,DE2,DE3,DE7,DE8,DE9
27314,1,0,1,2,0,0,0,0,3,4
27315,0,0,2,3,2,1,0,0,2,3
27316,1,0,1,1,2,2,0,0,3,3
27317,1,0,2,1,2,2,0,0,3,4
27318,1,0,1,2,2,0,1,0,3,3
27319,0,0,1,3,2,2,0,0,4,3
27320,1,0,2,1,0,0,1,0,3,1
27321,1,0,2,1,2,2,0,0,3,4
27322,1,0,1,1,2,2,0,0,4,3
27323,1,0,2,1,2,1,0,0,4,3
27324,1,0,1,4,2,2,0,0,4,3
27325,1,0,2,1,2,0,0,0,3,3
27326,1,0,1,1,2,0,1,0,3,3
27327,1,1,2,4,0,2,0,0,4,4
27328,1,0,2,1,0,0,0,0,4,3
27329,1,0,1,1,2,1,1,0,3,3
27330,1,0,2,1,2,1,0,0,3,3
27331,1,0,1,1,2,0,0,0,4,3
27332,1,0,2,2,0,1,1,0,4,1
27333,1,0,2,1,0,1,1,0,4,1
27334,1,0,1,1,0,1,1,0,4,1
27335,1,0,2,1,2,0,0,0,4,1
27336,1,0,2,4,1,1,0,0,4,4
27337,0,0,1,4,2,2,0,0,2,3
27338,1,0,2,1,2,0,1,0,4,1
27339,1,0,2,1,0,1,0,0,3,3
27340,1,0,1,2,0,0,0,0,2,4
27341,1,0,1,1,2,0,1,0,2,3
27342,1,0,2,1,2,0,1,0,3,4
27343,1,0,1,1,0,1,1,0,2,3
27344,1,0,2,1,0,1,1,0,2,3
27345,1,0,1,1,2,1,0,0,3,3
27346,1,0,1,1,0,1,1,0,4,1
27347,1,0,2,1,0,2,0,0,2,4
27348,1,0,1,1,0,2,0,0,2,4
27349,1,0,2,1,2,0,1,0,2,4
27350,1,0,2,1,2,1,1,0,4,3
27351,1,0,1,2,2,0,0,0,3,4
27352,1,0,1,1,2,1,1,0,4,1
27353,1,0,2,3,2,1,0,0,3,3
27354,1,0,1,1,2,0,1,0,3,1
27355,1,0,2,1,2,0,1,0,4,3
27356,1,0,1,1,1,0,1,0,3,1
27357,1,0,2,1,1,0,1,0,3,3
27358,1,0,2,1,2,0,0,0,2,3
27359,1,0,1,1,2,0,1,0,3,3
27360,1,0,2,2,2,0,1,0,2,1
27361,1,0,1,4,2,2,0,0,3,4
27362,1,0,1,1,1,1,0,0,3,3
27363,1,0,2,1,1,1,0,0,2,4
27364,1,0,1,2,1,0,1,0,3,1
27365,1,0,1,1,2,1,1,0,3,1
27366,1,0,2,1,2,0,1,0,2,4
27367,1,0,1,1,1,1,0,0,4,3
27368,1,0,2,1,0,2,0,0,3,4
27369,1,0,1,2,2,0,0,0,2,4
27370,1,0,1,1,2,1,1,0,3,1
27371,1,0,2,1,2,0,1,0,2,4
27372,1,0,1,1,1,1,1,0,2,3
27373,1,0,2,2,1,0,0,0,3,4
27374,0,0,2,4,2,2,0,0,1,3
27375,1,0,1,1,1,2,0,0,3,3
27376,1,0,2,1,1,2,0,0,3,3
27377,1,0,2,2,2,0,1,0,3,1
27378,1,0,2,1,2,0,1,0,3,1
27379,1,0,2,1,2,0,1,0,3,3
27380,1,0,1,2,2,0,1,0,3,1
27381,1,0,1,1,2,0,1,0,3,3
27382,1,0,1,1,2,0,1,0,2,3
27383,1,0,2,1,2,0,1,0,2,3
27384,1,0,1,1,2,0,1,0,2,1
27385,1,0,2,1,2,0,1,0,3,1
27386,1,0,2,1,1,2,0,0,3,4
27387,1,0,2,1,2,0,1,0,3,1
27388,1,0,1,1,2,0,1,0,3,1
27389,1,0,2,1,1,2,0,0,3,4
27390,1,0,1,1,2,2,1,0,3,4
27391,1,0,2,1,2,2,1,0,3,4
27392,1,0,2,1,2,0,0,0,3,4
27393,1,0,1,1,2,0,0,0,4,3
27394,1,0,2,1,2,0,0,0,4,4
27395,1,0,2,1,2,1,0,0,2,4
27396,1,0,1,1,2,1,1,0,2,1
27397,1,0,2,2,2,0,1,0,2,1
27398,1,0,2,1,0,2,0,0,2,4
27399,1,0,2,1,2,0,1,0,3,3
27400,1,0,1,1,2,0,1,0,3,1
27401,1,0,1,2,0,0,0,0,3,4
27402,1,0,2,2,0,0,1,0,3,3
27403,1,0,1,1,0,1,0,0,2,3
27404,1,0,2,2,0,0,1,0,3,1
27405,1,1,2,4,2,2,0,0,3,4
27406,1,0,1,2,2,1,1,0,2,3
27407,1,0,2,1,2,1,0,0,3,4
27408,1,0,1,1,2,1,0,0,3,3
27409,1,0,1,1,2,2,0,0,3,4
27410,1,0,2,1,2,1,0,0,3,3
27411,1,0,1,1,2,1,1,0,2,3
27412,1,0,2,1,2,2,0,0,3,4
27413,1,0,1,1,2,2,0,0,3,4
27414,1,0,2,1,2,1,0,0,2,4
27415,1,0,1,1,0,2,0,0,3,3
27416,1,0,2,1,0,2,0,0,3,3
27417,1,0,2,1,2,1,0,0,3,4
27418,1,0,2,2,2,0,0,0,5,4
27419,0,0,2,4,1,1,0,0,4,3
27420,1,0,2,1,2,2,0,0,3,3
27421,1,0,1,1,0,1,0,0,3,3
27422,1,0,2,1,0,1,0,0,3,3
27423,1,0,2,1,2,1,0,0,3,3
27424,1,0,1,1,1,2,0,0,3,3
27425,1,0,2,1,1,2,0,0,3,3
27426,1,0,1,1,0,2,0,0,3,3
27427,1,0,2,1,0,2,0,0,3,4
27428,1,0,1,1,2,2,0,0,3,3
27429,1,0,2,1,2,2,0,0,2,4
27430,1,0,1,2,2,0,1,0,2,1
27431,0,0,1,3,2,2,0,0,4,3
27432,1,0,1,1,0,1,0,0,3,3
27433,1,0,2,1,0,1,0,0,3,4
27434,1,0,2,1,1,2,0,0,4,4
27435,1,0,2,1,0,0,1,0,3,4
27436,1,0,1,1,0,0,1,0,3,3
27437,1,0,2,1,0,0,1,0,3,4
27438,0,0,2,4,1,2,0,0,4,4
27439,1,0,1,1,1,2,0,0,3,4
27440,1,0,2,1,1,1,0,0,3,3
27441,1,0,2,1,0,1,0,0,2,4
27442,1,0,1,1,0,1,0,0,2,1
27443,1,0,1,2,0,0,1,0,2,4
27444,1,0,1,1,2,1,1,0,3,3
27445,1,0,2,1,2,1,0,0,3,3
27446,1,0,1,1,0,1,1,0,2,1
27447,1,0,2,1,0,1,0,0,3,4
27448,1,0,1,1,2,1,0,0,3,3
27449,1,0,2,1,1,1,0,0,2,3
27450,1,0,2,1,2,0,1,0,2,1
27451,1,0,1,1,0,2,0,0,4,3
27452,1,0,2,1,0,2,0,0,4,4
27453,1,0,2,1,2,0,1,0,3,4
27454,1,0,1,1,1,2,0,0,2,3
27455,1,0,1,1,2,0,1,0,2,1
27456,1,0,2,1,2,0,1,0,2,3
27457,1,0,2,1,2,2,0,0,3,4
27458,1,0,2,1,1,1,0,0,3,4
27459,1,0,1,1,1,1,1,0,3,1
27460,0,0,2,4,1,2,0,0,4,4
27461,1,0,2,2,2,0,1,0,2,4
27462,1,0,1,1,1,2,0,0,3,4
27463,1,0,2,1,1,2,0,0,3,4
27464,1,0,2,1,0,2,0,0,3,3
27465,1,0,1,1,2,1,0,0,3,1
27466,1,0,2,1,2,1,0,0,3,4
27467,1,0,2,2,2,0,1,0,3,4
27468,1,0,1,1,1,1,1,0,2,1
27469,1,0,2,1,1,1,0,0,2,4
27470,1,0,2,1,0,1,0,0,3,4
27471,1,0,1,1,0,2,0,0,3,1
27472,1,0,2,1,2,0,1,0,2,1
27473,1,0,1,1,2,0,1,0,3,1
27474,1,0,2,1,2,0,1,0,3,3
27475,1,0,1,1,0,1,0,0,3,3
27476,1,0,2,1,0,1,0,0,3,3
27477,1,0,1,1,2,2,0,0,3,4
27478,1,0,2,1,2,2,0,0,3,4
27479,0,0,2,4,0,2,0,0,4,4
27480,1,0,1,1,1,2,0,0,3,4
27481,1,0,1,1,0,0,1,0,2,1
27482,1,0,2,1,0,0,1,0,2,3
27483,0,0,2,2,2,0,1,0,3,1
27484,1,0,1,1,0,1,0,0,2,3
27485,1,0,2,1,0,1,0,0,3,3
27486,1,0,2,1,0,1,0,0,3,3
27487,1,0,1,1,0,1,1,0,2,1
27488,1,0,2,1,0,1,0,0,3,3
27489,1,0,1,1,0,1,0,0,3,3
27490,1,0,1,1,2,0,1,0,2,1
27491,1,0,2,1,2,0,1,0,2,3
27492,1,0,1,1,1,2,0,0,3,3
27493,1,0,2,1,1,2,0,0,4,4
27494,0,0,1,2,2,0,1,0,3,1
27495,1,0,2,1,2,0,0,0,3,4
27496,1,0,1,1,2,1,0,0,3,3
27497,1,0,1,2,2,0,0,0,2,3
27498,1,0,2,1,0,0,1,0,2,1
27499,1,0,1,1,1,1,0,0,3,1
27500,1,0,2,1,1,1,1,0,3,4
27501,1,0,2,2,1,0,1,0,2,1
27502,1,0,1,1,2,1,1,0,4,3
27503,1,0,2,1,2,0,0,0,3,4
27504,1,0,1,1,0,1,0,0,3,3
27505,1,0,2,1,0,1,0,0,3,4
27506,1,0,1,1,0,0,1,0,3,1
27507,1,0,1,1,2,1,1,0,3,1
27508,1,0,2,2,2,0,1,0,2,1
27509,1,0,2,2,2,0,1,0,4,1
27510,1,0,2,1,2,0,1,0,4,4
27511,1,0,2,1,2,0,0,0,4,4
27512,1,0,1,1,2,0,1,0,4,3
27513,1,0,2,3,0,1,0,0,5,3
27514,1,0,2,2,0,0,0,0,5,3
27515,1,0,1,1,2,1,0,0,5,3
27516,1,0,1,1,2,1,0,0,3,1
27517,1,0,1,2,2,0,0,0,2,4
27518,1,0,1,1,2,0,1,0,4,3
27519,1,0,2,1,2,0,0,0,4,4
27520,1,0,2,1,0,0,1,0,4,4
27521,1,0,1,1,0,0,1,0,4,1
27522,1,0,2,1,0,1,0,0,3,4
27523,1,0,1,1,0,1,1,0,3,1
27524,1,0,2,2,0,0,0,0,4,4
27525,1,0,1,1,1,2,0,0,3,1
27526,1,0,2,1,1,2,0,0,3,3
27527,1,0,2,1,1,1,0,0,3,4
27528,1,0,2,1,0,1,1,0,3,1
27529,1,0,1,1,0,1,1,0,2,1
27530,1,0,2,2,0,0,0,0,3,4
27531,1,0,1,2,0,0,1,0,2,1
27532,1,0,1,1,2,1,0,0,3,3
27533,1,0,2,2,2,0,1,0,2,1
27534,1,0,2,1,2,2,0,0,3,4
27535,1,0,1,1,0,0,1,0,4,1
27536,1,0,2,1,0,0,1,0,4,4
27537,1,0,2,1,2,1,0,0,2,3
27538,1,0,2,2,2,0,0,0,3,4
27539,1,0,2,1,2,0,1,0,4,4
27540,1,0,1,1,2,0,1,0,1,3
27541,1,0,1,1,0,2,0,0,2,3
27542,1,0,2,1,2,0,1,0,4,4
27543,1,0,1,1,0,2,0,0,3,3
27544,1,0,2,2,0,0,1,0,2,1
27545,1,0,1,1,2,1,1,0,3,3
27546,1,0,2,1,2,1,0,0,4,4
27547,1,0,2,1,0,1,0,0,4,4
27548,1,0,1,1,0,1,1,0,3,1
27549,1,0,1,2,0,0,1,0,3,4
27550,1,0,1,1,2,1,0,0,3,3
27551,1,0,2,1,2,1,0,0,3,4
27552,1,0,1,1,2,2,0,0,3,3
27553,1,0,1,1,2,0,1,0,2,3
27554,1,0,2,1,2,0,1,0,3,3
27555,1,0,2,3,2,1,1,0,3,3
27556,1,0,2,2,2,0,1,0,3,4
27557,1,0,1,1,2,0,0,0,3,3
27558,1,0,2,1,2,0,1,0,3,1
27559,1,0,2,1,1,1,0,0,3,1
27560,1,0,1,1,1,1,0,0,3,3
27561,1,0,1,1,2,1,0,0,3,3
27562,1,0,2,1,2,1,1,0,3,4
27563,1,0,2,1,2,0,0,0,3,4
27564,1,0,1,1,2,0,1,0,3,3
27565,1,0,2,1,2,1,0,0,3,3
27566,1,0,2,1,0,1,0,0,3,3
27567,1,0,1,1,2,1,0,0,3,3
27568,1,0,2,1,2,1,1,0,3,3
27569,1,0,2,1,2,1,1,0,3,3
27570,1,0,1,1,2,0,1,0,3,3
27571,1,0,2,1,0,0,0,0,3,3
27572,1,0,1,1,0,0,1,0,3,3
27573,1,0,2,2,2,0,0,0,3,3
27574,1,0,2,2,2,0,0,0,3,3
27575,1,0,2,1,0,0,1,0,3,3
27576,1,0,2,1,0,2,0,0,3,3
27577,1,0,1,1,0,2,0,0,3,3
27578,1,0,2,1,0,2,0,0,2,4
27579,1,0,2,1,0,2,0,0,3,4
27580,1,0,1,1,0,1,1,0,2,1
27581,1,0,2,1,0,1,1,0,2,1
27582,1,0,2,1,0,2,0,0,2,4
27583,1,0,1,1,2,2,0,0,3,3
27584,1,0,1,1,2,0,1,0,4,1
27585,1,0,2,1,2,0,0,0,4,3
27586,0,0,2,4,1,2,0,0,2,4
27587,1,0,1,1,2,1,1,0,3,3
27588,1,0,2,2,0,0,1,0,3,4
27589,1,0,2,3,0,1,1,0,4,3
27590,1,0,2,2,0,0,1,0,4,4
27591,1,0,2,1,2,0,0,0,3,4
27592,1,0,2,1,2,1,1,0,2,4
27593,1,0,1,1,2,1,1,0,2,3
27594,1,0,2,1,2,1,0,0,3,4
27595,1,0,1,1,2,1,0,0,3,3
27596,1,0,1,1,2,0,1,0,3,1
27597,1,0,2,1,2,0,0,0,3,4
27598,1,0,2,1,2,0,0,0,3,4
27599,1,0,2,1,2,0,0,0,3,3
27600,1,0,1,1,2,1,0,0,3,1
27601,1,0,1,1,2,0,0,0,2,1
27602,1,0,2,1,2,0,0,0,2,4
27603,1,0,1,1,0,0,0,0,2,3
27604,1,0,2,1,0,0,0,0,2,4
27605,1,0,1,1,0,1,0,0,3,3
27606,1,0,2,1,0,1,0,0,3,4
27607,1,0,1,1,2,0,1,0,3,3
27608,1,0,2,1,2,0,1,0,3,3
27609,1,0,1,1,2,0,0,0,3,3
27610,1,0,2,1,2,0,0,0,2,4
27611,1,0,2,2,2,0,0,0,3,1
27612,1,0,1,1,2,1,0,0,2,3
27613,1,0,1,1,2,0,1,0,2,1
27614,1,0,1,1,2,2,0,0,2,4
27615,1,0,2,1,2,2,0,0,3,4
27616,1,0,1,1,1,0,1,0,3,3
27617,1,0,2,1,1,0,0,0,2,4
27618,0,0,1,2,2,0,1,0,3,1
27619,0,0,2,2,0,1,1,0,2,1
27620,1,0,2,1,0,0,1,0,3,1
27621,1,0,1,1,2,1,1,0,2,1
27622,1,0,2,1,2,0,1,0,2,3
27623,1,0,1,1,2,0,1,0,3,1
27624,1,1,2,4,1,2,0,0,3,4
27625,1,0,2,1,2,0,1,0,3,1
27626,1,0,1,1,2,1,1,0,2,3
27627,1,0,1,2,2,0,0,0,2,4
27628,1,0,2,1,2,0,0,0,4,3
27629,1,0,2,4,0,1,1,0,4,3
27630,1,0,2,2,0,0,0,0,4,3
27631,1,0,1,2,0,0,0,0,4,4
27632,1,0,2,1,1,1,0,0,2,4
27633,1,0,1,2,1,0,0,0,3,4
27634,1,0,2,2,0,0,0,0,4,4
27635,1,0,1,1,2,1,1,0,3,1
27636,1,0,2,1,2,1,1,0,3,1
27637,1,0,1,2,2,0,0,0,3,4
27638,1,0,2,1,0,1,0,0,3,4
27639,1,0,1,1,0,1,0,0,3,1
27640,1,0,2,1,0,2,0,0,3,3
27641,1,0,2,1,0,0,1,0,3,3
27642,1,0,1,1,0,0,1,0,3,1
27643,1,0,2,1,0,0,1,0,3,4
27644,1,1,1,1,1,2,1,0,3,3
27645,1,0,1,1,2,0,1,0,3,3
27646,1,0,2,1,0,1,0,0,4,3
27647,1,0,2,1,2,0,0,0,3,4
27648,1,0,1,1,2,1,1,0,3,3
27649,1,0,1,2,2,0,0,0,3,4
27650,1,0,1,1,1,2,0,0,3,4
27651,1,0,2,1,1,2,0,0,4,4
27652,1,0,2,1,2,0,0,0,3,4
27653,1,0,1,1,2,0,0,0,2,3
27654,1,0,1,1,2,0,1,0,3,1
27655,1,0,2,1,2,0,0,0,3,4
27656,1,0,2,4,2,1,0,0,3,3
27657,1,0,2,2,2,0,0,0,3,3
27658,1,0,2,1,2,0,0,0,2,4
27659,1,0,1,1,2,0,0,0,3,3
27660,1,0,1,1,2,2,0,0,3,4
27661,1,0,2,1,0,1,0,0,1,4
27662,1,0,1,1,0,1,1,0,1,3
27663,1,1,2,1,0,2,0,0,4,4
27664,1,0,2,1,0,1,1,0,2,3
27665,1,0,1,1,2,2,0,0,3,4
27666,1,0,2,1,2,1,0,0,3,4
27667,1,0,1,1,2,1,1,0,1,1
27668,1,0,2,1,2,1,1,0,1,1
27669,1,0,1,1,2,1,0,0,3,3
27670,1,0,2,1,2,1,0,0,3,3
27671,1,0,1,2,2,0,0,0,3,3
27672,1,0,1,1,2,1,1,0,3,1
27673,1,0,2,1,2,0,1,0,3,4
27674,1,0,2,1,1,1,1,0,1,4
27675,1,0,2,1,2,1,0,0,2,4
27676,1,0,1,2,2,0,1,0,3,1
27677,1,0,1,1,2,0,1,0,2,1
27678,1,0,2,1,2,0,1,0,3,3
27679,1,0,1,1,1,2,0,0,4,4
27680,1,0,2,1,1,2,0,0,4,4
27681,1,0,2,4,2,1,1,0,3,3
27682,1,0,2,2,2,0,1,0,3,1
27683,1,0,2,3,2,0,1,0,4,3
27684,1,0,2,1,2,0,1,0,3,4
27685,1,0,2,4,2,1,0,0,2,3
27686,1,0,1,1,2,1,0,0,2,3
27687,1,0,2,1,2,1,0,0,2,4
27688,1,0,1,2,2,0,1,0,2,1
27689,1,0,2,1,2,0,0,0,3,3
27690,1,0,1,1,2,0,1,0,2,3
27691,0,0,1,3,2,1,0,0,3,3
27692,1,0,1,1,2,1,0,0,2,3
27693,1,0,2,1,2,1,0,0,2,3
27694,1,1,1,4,1,2,0,0,2,4
27695,1,0,2,1,1,0,1,0,2,1
27696,1,0,2,1,2,1,0,0,3,3
27697,1,0,2,1,2,1,0,0,2,3
27698,1,0,1,1,2,1,1,0,2,3
27699,1,0,2,1,2,1,1,0,2,1
27700,1,0,2,4,2,1,0,0,3,3
27701,1,0,2,2,2,0,1,0,3,1
27702,1,0,2,1,2,1,0,0,2,3
27703,1,0,1,1,2,1,1,0,3,1
27704,0,0,2,4,0,2,0,0,3,4
27705,1,0,2,1,2,2,0,0,1,4
27706,1,0,1,1,2,2,1,0,2,1
27707,0,0,2,4,0,2,0,0,4,3
27708,1,0,2,1,0,0,1,0,3,1
27709,1,0,1,1,2,0,1,0,3,1
27710,1,0,2,1,0,0,1,0,3,4
27711,1,0,1,1,2,2,0,0,2,3
27712,1,0,1,1,1,2,0,0,2,3
27713,1,0,2,1,1,2,0,0,3,3
27714,1,0,2,1,2,1,0,0,3,3
27715,0,0,2,4,1,1,0,0,3,3
27716,1,0,1,1,2,1,1,0,3,3
27717,1,0,2,1,2,1,1,0,3,1
27718,1,0,2,1,2,0,1,0,3,1
27719,1,0,1,1,2,0,1,0,3,1
27720,1,0,1,1,2,0,1,0,3,1
27721,1,0,1,2,2,0,1,0,3,4
27722,1,0,1,1,2,1,1,0,3,1
27723,1,0,2,1,2,1,0,0,3,4
27724,1,0,1,2,2,0,0,0,3,4
27725,0,0,2,3,2,1,0,0,4,4
27726,0,0,2,3,2,1,1,0,4,1
27727,1,0,1,1,1,0,1,0,3,1
27728,1,0,2,1,0,0,1,0,2,1
27729,1,0,1,1,2,0,1,0,3,1
27730,1,0,1,1,2,1,1,0,3,3
27731,1,0,2,1,2,1,1,0,3,4
27732,1,0,1,2,2,0,1,0,3,4
27733,1,0,1,1,1,2,0,0,4,4
27734,1,0,2,1,1,2,0,0,4,4
27735,1,0,1,1,2,1,0,0,3,3
27736,1,0,2,1,2,1,0,0,3,4
27737,1,0,1,2,2,0,0,0,3,4
27738,1,0,2,1,0,1,0,0,3,4
27739,1,0,1,2,0,0,1,0,3,4
27740,1,0,2,1,2,0,1,0,3,1
27741,1,0,1,1,2,0,1,0,4,1
27742,1,0,2,1,2,0,1,0,3,4
27743,1,0,1,1,2,1,1,0,3,3
27744,1,0,2,1,2,1,0,0,3,4
27745,1,0,1,2,2,0,1,0,3,1
27746,1,0,2,2,2,0,1,0,3,1
27747,1,0,2,1,0,1,1,0,3,4
27748,1,0,1,1,0,1,1,0,3,3
27749,1,0,1,2,2,0,1,0,2,4
27750,1,0,1,1,2,2,1,0,3,3
27751,1,0,2,2,2,0,1,0,3,1
27752,1,0,2,2,2,0,1,0,3,3
27753,1,0,2,1,0,1,0,0,4,4
27754,1,0,2,1,2,1,1,0,3,4
27755,1,0,1,2,2,0,0,0,3,4
27756,1,0,1,1,2,0,1,0,3,1
27757,1,0,2,1,2,0,1,0,3,4
27758,1,0,1,1,2,2,0,0,4,3
27759,1,0,1,1,2,1,1,0,3,1
27760,1,0,2,2,2,0,1,0,3,4
27761,1,0,2,1,0,0,1,0,3,3
27762,1,0,1,1,2,1,1,0,3,1
27763,1,0,2,2,2,0,1,0,3,4
27764,1,0,1,2,2,0,0,0,3,4
27765,1,0,1,1,2,1,1,0,3,1
27766,1,0,2,1,0,1,1,0,3,4
27767,1,0,2,2,0,0,0,0,3,4
27768,1,0,1,1,0,2,0,0,4,4
27769,1,0,1,1,2,0,1,0,3,3
27770,1,0,2,2,2,0,0,0,3,4
27771,1,0,1,1,2,1,1,0,3,1
27772,1,0,2,1,2,1,1,0,2,1
27773,1,0,2,1,0,0,1,0,3,4
27774,1,0,2,1,2,1,1,0,2,1
27775,1,0,1,1,2,1,1,0,3,1
27776,1,0,2,1,2,1,1,0,2,4
27777,1,0,2,2,2,0,1,0,2,4
27778,0,0,2,3,2,1,0,0,4,3
27779,1,0,2,1,2,2,0,0,3,4
27780,1,0,1,1,2,2,0,0,3,4
27781,1,0,1,2,2,0,1,0,3,4
27782,1,0,1,1,2,1,1,0,2,1
27783,1,0,1,1,2,1,1,0,2,3
27784,1,0,2,1,2,1,0,0,2,3
27785,1,0,2,1,2,1,1,0,3,3
27786,1,0,2,2,2,0,1,0,3,4
27787,1,0,1,1,2,1,1,0,3,1
27788,1,0,2,1,1,0,1,0,3,3
27789,1,0,1,1,2,0,1,0,3,1
27790,1,0,2,2,2,0,1,0,3,4
27791,1,0,2,1,2,0,1,0,3,3
27792,1,0,2,1,2,0,1,0,3,3
27793,1,0,1,1,0,1,1,0,3,1
27794,1,0,1,1,2,1,1,0,3,1
27795,1,0,1,1,0,1,1,0,3,1
27796,1,0,2,1,0,1,1,0,3,3
27797,1,0,2,1,2,1,1,0,3,3
27798,1,0,1,1,2,1,1,0,3,3
27799,1,0,2,1,1,2,0,0,2,4
27800,1,0,1,1,2,1,1,0,4,1
27801,1,0,2,1,2,1,1,0,2,3
27802,1,0,1,2,2,0,0,0,5,4
27803,1,0,2,3,0,1,1,0,5,3
27804,1,0,2,2,2,0,1,0,4,4
27805,1,0,1,3,2,1,1,0,3,1
27806,1,0,1,1,2,1,1,0,4,3
27807,1,0,1,1,2,1,1,0,3,1
27808,1,0,1,1,2,0,1,0,3,1
27809,1,0,1,1,0,0,1,0,3,1
27810,1,0,2,1,0,0,1,0,3,3
27811,1,0,1,1,2,1,0,0,2,1
27812,1,0,1,1,0,2,0,0,3,4
27813,1,0,2,1,0,2,0,0,3,4
27814,1,0,1,1,2,1,0,0,2,1
27815,1,0,2,1,2,1,0,0,2,4
27816,1,0,1,2,2,0,1,0,2,3
27817,1,0,2,1,2,1,1,0,2,3
27818,0,0,1,2,2,0,1,0,3,1
27819,0,0,2,4,0,2,0,0,3,3
27820,1,0,1,1,2,0,1,0,3,1
27821,1,0,2,1,2,0,1,0,3,1
27822,1,0,1,1,0,2,0,0,3,1
27823,1,0,2,1,0,1,0,0,3,4
27824,1,0,1,1,2,2,0,0,4,3
27825,1,0,2,2,0,0,0,0,5,4
27826,1,0,1,1,2,1,1,0,3,1
27827,1,0,1,1,2,1,1,0,2,1
27828,1,0,2,1,2,0,1,0,2,4
27829,1,0,1,1,0,0,1,0,3,3
27830,1,0,2,1,0,0,1,0,3,4
27831,1,0,1,1,2,0,1,0,3,1
27832,1,0,2,1,2,0,1,0,3,4
27833,1,0,1,3,2,1,1,0,3,1
27834,1,0,1,2,0,0,0,0,3,4
27835,1,0,1,1,0,1,1,0,3,1
27836,1,0,2,1,0,1,1,0,3,1
27837,1,0,2,1,2,0,1,0,3,4
27838,1,0,2,1,1,1,0,0,2,4
27839,1,0,1,2,2,0,1,0,2,1
27840,1,0,1,1,2,1,0,0,2,3
27841,1,0,2,1,1,2,0,0,3,4
27842,1,0,1,1,1,2,0,0,3,3
27843,1,0,1,1,2,1,1,0,2,1
27844,1,0,2,1,2,0,0,0,3,4
27845,1,0,2,1,2,2,0,0,3,4
27846,1,0,1,1,2,1,1,0,3,3
27847,1,0,2,1,1,1,0,0,3,3
27848,1,0,2,1,0,1,0,0,3,4
27849,1,0,1,1,0,1,1,0,3,1
27850,1,0,1,1,0,0,1,0,3,1
27851,1,0,2,1,2,0,0,0,3,4
27852,1,0,1,1,2,0,1,0,3,1
27853,1,0,1,1,0,1,1,0,2,1
27854,1,0,2,1,0,1,0,0,1,4
27855,1,0,2,1,2,0,1,0,2,4
27856,1,0,1,1,1,0,0,0,2,3
27857,1,0,2,1,2,1,0,0,3,4
27858,1,0,1,1,2,2,0,0,2,1
27859,1,0,1,2,2,0,1,0,2,3
27860,1,0,1,1,0,0,1,0,3,1
27861,1,0,2,1,0,0,0,0,2,4
27862,1,0,1,1,2,0,1,0,2,1
27863,1,0,2,1,2,0,1,0,1,1
27864,1,0,1,1,0,1,1,0,2,1
27865,1,0,2,1,1,1,0,0,3,4
27866,1,0,1,2,1,0,1,0,3,1
27867,1,0,1,1,1,1,0,0,3,3
27868,1,0,2,1,1,1,0,0,3,4
27869,1,0,1,2,1,0,1,0,3,3
27870,1,0,1,2,2,0,1,0,4,4
27871,1,0,2,1,2,1,1,0,3,1
27872,1,0,1,1,2,1,1,0,3,1
27873,1,0,1,1,1,2,0,0,3,4
27874,1,0,2,1,1,2,0,0,2,4
27875,1,0,1,1,2,1,1,0,3,3
27876,1,0,2,1,2,1,0,0,3,4
27877,1,0,1,1,2,1,1,0,2,1
27878,1,0,2,1,2,2,0,0,2,4
27879,1,0,2,2,2,0,0,0,2,1
27880,1,0,1,2,2,0,0,0,2,3
27881,1,0,1,1,2,1,0,0,3,3
27882,1,0,2,1,2,1,0,0,2,3
27883,1,0,2,2,2,0,1,0,3,3
27884,0,0,1,2,0,0,1,0,4,1
27885,1,0,1,4,2,2,0,0,3,4
27886,1,0,2,1,1,1,0,0,3,4
27887,1,0,1,1,1,1,1,0,2,1
27888,1,0,2,1,2,1,0,0,3,3
27889,1,0,2,2,2,0,1,0,3,4
27890,1,0,1,1,2,1,1,0,3,1
27891,1,0,2,2,2,0,1,0,3,4
27892,1,0,2,1,2,1,0,0,3,4
27893,1,0,1,2,2,0,1,0,3,1
27894,1,0,1,2,2,0,1,0,3,3
27895,1,0,1,1,0,2,0,0,3,3
27896,1,0,2,2,0,0,0,0,3,3
27897,0,0,2,2,2,0,0,0,3,3
27898,1,0,1,2,2,0,1,0,3,4
27899,1,0,2,2,0,0,0,0,2,4
27900,1,0,1,2,2,0,0,0,3,4
27901,1,0,1,1,2,1,1,0,3,3
27902,0,0,2,2,0,0,0,0,3,3
27903,1,0,2,1,2,0,1,0,3,4
27904,0,0,1,3,2,2,0,0,4,3
27905,0,0,1,2,0,1,1,0,3,1
27906,1,0,2,1,0,1,1,0,3,4
27907,1,0,2,2,2,0,1,0,4,4
27908,1,0,2,1,0,1,1,0,3,4
27909,1,0,2,2,0,0,0,0,4,4
27910,1,0,1,1,0,1,1,0,3,3
27911,1,0,1,1,2,0,1,0,4,3
27912,1,0,1,1,2,1,1,0,2,1
27913,1,0,2,1,2,1,1,0,2,4
27914,1,0,2,1,2,2,0,0,2,4
27915,1,0,2,1,1,1,1,0,2,3
27916,1,0,2,2,1,0,1,0,2,1
27917,1,0,1,2,0,0,1,0,4,4
27918,0,0,2,2,2,0,1,0,2,1
27919,1,0,2,1,2,1,1,0,4,4
