,Q43,Q44,Q44A,Q45A1,Q45A3,Q47,Q47B,Q47C,Q48,Q49
625,1,3,0,3,3,0,0,0,0,1
626,0,3,0,0,0,0,0,0,0,1
627,1,3,0,3,2,0,0,0,2,1
628,1,3,0,3,2,1,1,2,0,2
629,2,1,3,3,2,0,0,0,0,0
630,1,3,0,3,0,1,1,3,1,1
631,1,3,0,3,0,0,0,0,0,0
632,1,1,1,3,1,0,0,0,2,1
633,2,3,0,3,3,2,1,3,1,2
634,2,3,0,3,3,2,1,2,0,1
635,2,3,0,3,3,1,1,3,1,2
636,2,2,3,3,3,0,0,0,1,2
637,2,3,0,3,3,1,1,3,2,1
638,2,3,0,3,3,1,1,2,1,1
639,2,3,0,3,2,2,1,3,2,2
640,2,3,0,3,3,1,1,3,2,2
641,2,3,0,3,3,1,1,3,2,1
642,2,3,0,3,3,1,1,3,2,1
643,2,3,0,3,2,2,1,3,1,1
644,2,3,0,3,3,1,1,3,2,2
645,2,3,0,3,3,2,1,3,2,2
646,2,3,0,3,3,1,1,3,1,2
647,2,3,0,3,3,1,1,3,2,2
648,2,3,0,3,3,1,1,3,2,2
649,1,1,3,2,2,2,1,3,2,2
650,2,3,0,2,3,0,0,0,2,2
651,1,3,0,3,3,1,1,3,1,2
652,1,3,0,3,3,1,1,3,2,2
653,2,3,0,3,3,1,1,3,2,2
654,1,3,0,3,3,1,1,3,1,2
655,2,3,0,3,3,1,1,3,2,2
656,1,3,0,3,3,2,1,3,1,1
657,2,2,3,3,3,2,1,3,1,2
658,1,3,0,2,3,1,1,3,0,2
659,1,3,0,3,3,1,1,3,2,2
660,1,2,3,3,3,1,1,3,2,2
661,0,2,3,3,3,0,0,0,1,1
662,1,3,0,3,2,1,1,3,2,2
663,1,3,0,3,3,1,1,2,0,2
664,1,3,0,3,3,0,0,0,1,2
665,2,3,0,3,3,2,1,3,2,1
666,2,3,0,3,2,1,1,3,2,2
667,1,3,0,3,3,2,1,3,1,0
668,2,1,3,3,3,2,1,3,2,1
669,2,3,0,3,3,1,1,3,2,2
670,2,3,0,3,3,1,1,3,2,2
671,2,3,0,3,3,0,0,0,1,2
672,1,3,0,3,3,1,1,3,2,2
673,2,3,0,3,3,2,1,2,2,1
674,2,3,0,3,3,1,1,3,2,2
675,2,3,0,3,2,0,0,0,1,2
676,2,1,3,3,3,1,1,3,2,2
677,2,3,0,3,3,1,1,3,2,2
678,2,3,0,3,3,2,1,3,2,2
679,2,3,0,3,3,2,1,3,2,2
680,2,3,0,3,2,1,1,3,2,2
681,2,3,0,2,3,2,1,3,2,2
682,2,3,0,3,3,2,1,3,2,2
683,2,3,0,3,3,0,0,0,1,2
684,2,3,0,2,2,1,1,3,1,1
685,1,3,0,3,3,1,1,3,2,2
686,2,3,0,3,3,0,0,0,2,2
687,2,3,0,3,3,1,1,3,2,2
688,2,3,0,3,3,1,1,3,2,2
689,2,3,0,3,3,1,1,3,2,2
690,2,3,0,2,3,1,1,3,2,2
691,2,3,0,3,3,1,1,3,2,2
692,2,3,0,3,3,1,1,3,2,1
693,2,1,3,2,2,1,1,3,2,2
694,2,3,0,3,3,1,1,3,2,2
695,2,3,0,2,2,1,1,3,2,2
696,2,3,0,3,3,1,1,1,2,0
697,2,3,0,3,3,1,1,3,2,2
698,2,1,3,3,3,0,0,0,1,2
699,2,3,0,3,3,1,1,3,2,2
700,2,3,0,3,3,1,1,3,2,2
701,2,2,3,3,3,1,1,3,2,2
702,2,3,0,3,3,1,1,3,2,1
703,2,3,0,3,3,1,1,3,2,2
704,2,3,0,3,3,1,1,3,1,2
705,1,1,3,2,2,0,0,0,1,1
706,2,3,0,3,3,1,1,3,2,2
707,2,3,0,3,2,1,1,3,2,2
708,2,3,0,3,3,1,1,3,2,2
709,2,3,0,3,2,1,1,3,0,0
710,2,3,0,3,3,1,1,3,1,2
711,2,3,0,3,3,1,1,3,2,2
712,2,3,0,3,3,1,1,3,2,2
713,1,3,0,2,2,1,1,3,2,2
714,2,3,0,3,3,1,1,3,2,2
715,1,3,0,3,3,1,1,3,2,2
716,1,3,0,3,3,2,1,3,1,2
717,1,3,0,3,3,1,1,2,2,2
718,2,3,0,3,3,1,1,3,2,2
719,1,3,0,2,3,1,1,3,2,2
720,1,3,0,3,3,1,1,3,1,2
721,1,2,3,3,2,2,1,3,2,2
722,1,3,0,3,3,1,1,3,2,2
723,1,3,0,3,3,1,1,3,2,2
724,2,3,0,3,3,1,1,3,1,2
725,2,3,0,3,3,1,1,3,2,2
726,2,3,0,3,3,1,1,3,2,1
727,2,2,3,3,3,2,1,3,2,1
728,1,3,0,3,3,1,1,3,1,2
729,2,3,0,3,3,1,1,3,2,2
730,1,1,3,2,2,1,1,3,2,2
731,2,3,0,3,3,1,1,3,2,2
732,0,1,3,3,3,1,1,3,2,2
733,2,3,0,3,3,1,1,3,0,2
734,1,3,0,3,3,1,1,3,2,2
735,1,3,0,2,2,0,0,0,1,2
736,1,3,0,3,3,1,1,3,2,2
737,2,3,0,3,3,1,1,3,2,1
738,1,3,0,3,3,1,1,3,2,2
739,2,2,3,3,3,1,1,3,2,2
740,2,3,0,3,3,1,1,3,1,2
741,2,3,0,3,3,3,2,3,1,2
742,2,3,0,3,3,1,1,3,1,1
743,2,3,0,3,3,1,1,3,2,2
744,1,3,0,3,3,1,1,3,0,2
745,1,3,0,3,3,1,1,3,2,2
746,2,2,3,3,3,1,1,3,2,2
747,2,3,0,3,3,1,1,3,2,2
748,2,3,0,3,3,1,1,3,2,2
749,2,3,0,3,3,2,1,1,2,2
750,2,3,0,3,3,0,0,0,2,2
751,2,3,0,3,3,1,1,3,2,2
752,2,2,3,3,3,1,1,3,2,2
753,2,3,0,3,2,1,1,3,2,2
754,2,3,0,3,3,1,1,3,2,2
755,2,3,0,3,3,1,1,3,2,2
756,2,3,0,3,3,1,1,3,2,2
757,2,3,0,3,3,1,1,3,2,2
758,2,3,0,3,3,0,0,0,1,2
759,2,3,0,3,3,1,1,3,2,2
760,2,3,0,3,3,2,1,3,2,2
761,2,3,0,3,3,1,1,3,2,2
762,2,3,0,3,3,1,1,3,2,2
763,2,3,0,3,3,1,1,3,2,2
764,2,3,0,3,3,1,1,3,2,2
765,2,3,0,3,3,1,1,3,2,2
766,2,3,0,3,3,1,1,3,2,2
767,2,1,2,3,3,0,0,0,2,2
768,2,3,0,3,3,1,1,3,2,2
769,2,3,0,3,3,1,1,3,2,2
770,2,3,0,3,3,2,1,3,2,2
771,2,3,0,3,3,2,1,3,2,2
772,1,3,0,3,3,1,1,3,2,2
773,2,3,0,3,3,1,1,3,2,2
774,2,3,0,3,3,1,1,3,2,2
775,2,3,0,3,3,1,1,3,2,2
776,0,3,0,3,0,0,0,0,1,0
777,2,3,0,3,2,0,0,0,1,1
778,2,3,0,3,0,0,0,0,0,0
779,0,1,2,3,0,0,0,0,0,0
780,0,3,0,3,1,2,1,3,0,2
781,0,3,0,3,0,0,0,0,0,1
782,2,3,0,3,3,0,0,0,0,0
783,0,3,0,3,1,2,1,3,1,1
784,1,3,0,3,1,1,1,3,2,2
785,1,3,0,3,2,2,1,3,2,2
786,0,3,0,3,2,2,1,1,0,1
787,0,3,0,3,0,2,1,3,0,1
788,0,3,0,3,3,1,1,3,1,1
789,0,3,0,3,2,1,1,3,0,0
790,0,3,0,2,1,0,0,0,2,0
791,0,3,0,3,1,0,0,0,0,1
792,2,3,0,2,0,2,1,1,1,2
793,0,3,0,3,3,2,1,3,1,1
794,0,1,1,3,1,0,0,0,1,0
795,2,3,0,3,2,0,0,0,1,1
796,0,3,0,3,0,0,0,0,0,2
797,2,3,0,3,3,2,1,2,1,1
798,1,1,2,1,1,0,0,0,0,1
799,1,3,0,3,0,2,1,2,1,2
800,0,3,0,3,3,0,0,0,1,0
801,0,3,0,3,2,0,0,0,0,1
802,0,3,0,3,0,2,1,3,0,2
803,0,3,0,3,2,1,1,2,2,2
804,0,3,0,3,1,0,0,0,1,2
805,0,3,0,3,3,0,0,0,2,1
806,1,3,0,3,2,1,1,1,2,2
807,2,3,0,3,3,2,1,3,0,2
808,0,3,0,2,2,2,1,2,0,2
809,0,3,0,2,2,2,1,2,0,2
810,2,3,0,2,0,2,1,2,0,2
811,0,3,0,3,0,0,0,0,0,0
812,0,3,0,3,2,2,1,2,1,1
813,2,3,0,3,0,3,1,3,1,1
814,2,3,0,2,0,0,0,0,2,1
815,2,3,0,3,2,2,1,2,1,0
816,0,3,0,3,3,0,0,0,2,1
817,0,3,0,1,2,2,1,3,1,1
818,0,3,0,3,2,0,0,0,2,1
819,0,3,0,3,2,0,0,0,0,1
820,0,3,0,3,2,2,1,3,1,1
821,0,1,3,3,2,0,0,0,0,1
822,2,2,3,3,2,1,1,3,1,2
823,0,3,0,3,2,0,0,0,0,1
824,0,3,0,2,1,2,1,3,0,0
825,2,3,0,3,1,1,1,3,0,1
826,0,3,0,3,2,2,1,1,0,1
827,2,3,0,3,0,2,1,2,1,2
828,1,3,0,3,1,2,1,2,2,1
829,2,3,0,3,2,2,1,1,0,2
830,1,3,0,2,2,0,0,0,0,0
831,0,3,0,3,1,0,0,0,2,1
832,0,2,2,3,1,2,1,3,1,2
833,2,1,2,3,0,0,0,0,0,0
834,0,1,1,3,3,2,1,3,2,1
835,0,3,0,3,1,2,1,3,2,2
836,2,3,0,3,0,2,1,2,1,1
837,1,3,0,3,2,2,1,3,0,1
838,2,2,3,3,1,0,0,0,2,0
839,0,3,0,3,2,0,0,0,0,1
840,1,3,0,3,0,0,0,0,0,0
841,2,1,3,3,0,0,0,0,0,0
842,0,3,0,3,3,2,1,3,0,1
843,0,2,3,3,2,1,1,3,1,1
844,0,3,0,3,1,0,0,0,1,1
845,2,3,0,3,2,2,1,3,2,1
846,1,3,0,3,2,2,1,3,2,1
847,2,1,2,3,0,0,0,0,1,1
848,0,3,0,3,1,0,0,0,2,1
849,0,3,0,3,3,2,1,3,2,2
850,0,3,0,3,0,1,1,2,1,2
851,2,3,0,3,2,2,1,2,0,2
852,0,3,0,3,0,2,1,3,0,2
853,0,3,0,3,1,0,0,0,0,1
854,0,3,0,3,2,0,0,0,2,2
855,2,3,0,3,0,1,1,3,2,1
856,2,3,0,2,2,2,1,2,0,2
857,0,2,3,3,1,3,1,3,0,2
858,0,3,0,2,3,0,0,0,0,2
859,0,2,2,2,2,1,1,2,2,2
860,0,3,0,3,2,2,1,2,0,2
861,0,3,0,3,2,1,1,2,1,2
862,0,3,0,2,2,0,0,0,0,2
863,0,3,0,3,2,0,0,0,1,2
864,0,3,0,3,2,2,1,2,0,2
865,0,2,3,3,2,2,1,3,0,2
866,0,3,0,2,2,2,1,3,1,2
867,1,3,0,3,2,0,0,0,0,2
868,0,3,0,2,1,0,0,0,1,2
869,0,3,0,3,2,2,1,2,0,2
870,0,3,0,3,2,2,1,2,1,2
871,0,3,0,2,2,0,0,0,1,2
872,2,3,0,3,2,2,1,2,1,2
873,0,3,0,2,1,0,0,0,0,2
874,0,3,0,2,2,0,0,0,1,2
875,0,3,0,3,2,2,1,3,1,2
876,0,3,0,3,2,2,1,2,0,2
877,0,3,0,2,1,0,0,0,1,2
878,0,3,0,2,2,0,0,0,1,2
879,2,3,0,2,1,2,1,3,1,2
880,0,3,0,2,1,0,0,0,1,2
881,0,3,0,2,2,0,0,0,0,2
882,2,3,0,3,2,0,0,0,1,0
883,0,3,0,3,2,0,0,0,1,2
884,0,3,0,2,1,0,0,0,1,2
885,0,2,3,3,2,2,1,3,1,2
886,2,2,3,3,2,2,1,2,0,2
887,2,3,0,3,3,2,1,1,0,2
888,0,3,0,2,1,0,0,0,1,2
889,0,3,0,3,1,0,0,0,2,1
890,2,3,0,3,2,0,0,0,1,2
891,0,3,0,3,2,1,1,3,2,2
892,2,3,0,2,3,0,0,0,1,2
893,2,3,0,3,3,2,1,3,1,1
894,0,3,0,3,2,0,0,0,0,1
895,2,2,3,3,3,2,1,3,1,2
896,0,2,3,3,2,1,1,2,2,2
897,0,3,0,3,3,2,1,2,1,2
898,2,3,0,3,3,0,0,0,1,2
899,2,3,0,3,2,1,1,1,2,2
900,2,2,3,3,2,2,1,3,0,2
901,0,3,0,3,2,0,0,0,0,2
902,2,2,3,2,2,0,0,0,1,0
903,2,3,0,2,2,2,1,3,1,2
904,2,2,2,3,2,2,1,2,1,2
905,2,2,3,3,2,0,0,0,1,0
906,0,2,2,3,2,1,1,2,1,2
907,0,3,0,3,3,0,0,0,2,2
908,0,2,3,3,2,2,1,2,1,2
909,0,3,0,2,2,0,0,0,1,2
910,2,3,0,3,3,2,1,3,0,2
911,2,2,3,2,2,2,1,3,0,2
912,2,3,0,3,2,0,0,0,0,2
913,2,3,0,3,3,0,0,0,1,1
914,0,1,3,3,2,0,0,0,1,2
915,0,3,0,3,2,2,1,3,1,2
916,0,3,0,3,2,2,1,2,1,2
917,2,3,0,3,3,2,1,2,1,2
918,0,2,3,3,3,1,1,1,1,2
919,2,2,2,3,3,1,1,1,2,2
920,0,3,0,3,2,0,0,0,2,2
921,2,3,0,3,2,2,1,3,1,2
922,0,3,0,3,2,0,0,0,1,2
923,2,3,0,3,2,1,1,1,2,2
924,2,3,0,3,2,3,2,1,2,0
925,2,3,0,3,3,2,1,3,1,2
926,2,3,0,3,2,0,0,0,1,1
927,2,3,0,3,0,0,0,0,1,1
928,0,3,0,3,2,2,1,2,2,2
929,0,3,0,3,3,0,0,0,2,2
930,2,3,0,3,2,1,1,3,1,2
931,1,2,2,3,2,2,1,3,1,1
932,0,2,3,3,2,0,0,0,1,1
933,2,3,0,3,1,2,1,2,1,2
934,0,3,0,3,2,2,1,2,1,2
935,2,3,0,2,3,0,0,0,0,2
936,2,3,0,3,2,0,0,0,1,2
937,2,3,0,3,2,1,1,3,1,2
938,2,3,0,3,2,2,1,2,1,1
939,0,3,0,3,3,2,1,3,1,1
940,2,3,0,3,3,0,0,0,2,2
941,2,3,0,3,3,2,1,3,1,0
942,0,1,3,3,3,2,1,3,1,2
943,0,2,2,3,3,0,0,0,1,2
944,2,2,3,3,3,1,1,3,2,2
945,2,3,0,2,2,0,0,0,1,2
946,0,3,0,3,3,2,1,3,1,2
947,0,2,2,3,3,1,1,3,2,2
948,2,3,0,3,3,0,0,0,1,2
949,2,1,3,3,0,0,0,0,0,0
950,2,3,0,3,2,1,1,3,2,2
951,0,2,2,3,2,0,0,0,2,2
952,2,3,0,3,3,1,1,3,2,2
953,0,3,0,3,3,0,0,0,0,2
954,2,3,0,3,3,2,1,3,0,2
955,2,2,2,3,2,2,1,3,0,2
956,0,3,0,3,3,0,0,0,1,2
957,2,2,3,3,2,0,0,0,1,2
958,2,3,0,3,2,2,1,1,2,2
959,0,3,0,3,3,2,1,2,1,2
960,2,3,0,3,2,2,1,3,2,2
961,2,3,0,3,3,0,0,0,1,1
962,0,3,0,3,2,1,1,3,2,2
963,2,2,3,3,3,0,0,0,2,2
964,1,3,0,2,1,2,1,3,0,0
965,0,2,3,3,2,1,1,2,2,1
966,2,3,0,3,3,2,1,2,1,1
967,2,3,0,3,2,0,0,0,1,0
968,2,3,0,3,3,1,1,2,1,2
969,2,3,0,3,3,1,1,1,1,2
970,2,3,0,3,2,0,0,0,2,2
971,2,3,0,3,3,2,1,3,1,2
972,0,3,0,3,3,0,0,0,1,2
973,2,3,0,3,3,2,1,3,1,2
974,2,3,0,3,3,2,1,3,2,2
975,2,3,0,3,3,2,1,2,1,2
976,0,1,3,3,3,2,1,3,1,2
977,2,2,2,2,3,2,1,3,2,2
978,2,3,0,3,2,2,1,3,1,2
979,1,3,0,3,3,0,0,0,0,2
980,2,3,0,3,2,2,1,3,1,2
981,2,2,3,3,2,1,1,1,0,2
982,2,3,0,3,3,0,0,0,2,2
983,2,2,3,3,3,2,1,1,2,2
984,2,3,0,3,2,2,1,3,2,2
985,0,3,0,3,2,0,0,0,0,1
986,0,3,0,3,2,1,1,3,1,2
987,0,2,3,3,2,0,0,0,1,2
988,0,3,0,2,2,0,0,0,1,2
989,2,3,0,3,2,2,1,3,2,2
990,2,3,0,3,2,2,1,3,1,1
991,0,2,2,2,2,2,1,3,1,2
992,0,3,0,3,2,2,1,2,1,2
993,2,3,0,3,2,1,1,3,1,2
994,0,3,0,2,3,1,1,1,2,2
995,0,3,0,2,2,2,1,3,1,1
996,0,2,3,2,2,2,1,3,1,2
997,2,3,0,3,3,2,1,1,1,2
998,0,2,2,3,2,0,0,0,1,2
999,0,3,0,3,3,0,0,0,0,2
1000,0,3,0,3,3,0,0,0,0,1
1001,0,2,3,3,3,2,1,3,0,2
1002,2,2,3,2,3,2,1,3,0,2
1003,2,3,0,3,3,2,1,3,0,2
1004,0,3,0,3,1,0,0,0,0,0
1005,0,2,3,3,3,1,1,3,0,2
1006,2,2,3,3,3,2,1,3,0,1
1007,0,3,0,2,2,0,0,0,0,1
1008,2,3,0,3,3,1,1,3,1,1
1009,2,3,0,3,3,1,1,2,2,1
1010,2,3,0,3,3,2,1,2,0,1
1011,2,3,0,3,3,0,0,0,1,2
1012,2,3,0,3,3,0,0,0,1,2
1013,2,3,0,3,3,1,1,2,2,0
1014,2,3,0,3,3,1,1,2,1,1
1015,2,3,0,3,3,0,0,0,2,2
1016,0,1,2,3,1,0,0,0,0,0
1017,0,3,0,2,3,2,1,3,0,1
1018,2,3,0,3,2,1,1,3,0,0
1019,0,3,0,3,3,0,0,0,0,0
1020,1,3,0,2,2,2,1,2,1,0
1021,2,3,0,3,3,3,2,2,1,1
1022,2,3,0,3,3,2,1,2,1,1
1023,2,3,0,3,3,0,0,0,0,1
1024,0,3,0,3,3,0,0,0,0,1
1025,0,3,0,2,3,0,0,0,0,2
1026,0,3,0,2,3,1,1,3,0,1
1027,0,3,0,3,3,0,0,0,0,2
1028,2,3,0,3,3,2,1,3,0,1
1029,0,3,0,3,3,0,0,0,0,1
1030,2,3,0,3,3,0,0,0,0,2
1031,0,1,3,3,2,1,1,3,0,1
1032,2,3,0,3,3,2,1,1,1,2
1033,2,3,0,3,3,0,0,0,1,2
1034,2,3,0,3,3,1,1,3,1,1
1035,2,3,0,3,3,0,0,0,1,1
1036,0,3,0,2,2,0,0,0,1,1
1037,0,3,0,3,3,0,0,0,2,2
1038,0,3,0,2,3,0,0,0,0,2
1039,1,3,0,3,2,2,1,3,1,1
1040,0,3,0,3,3,2,1,3,1,1
1041,2,1,2,3,1,0,0,0,0,0
1042,2,1,2,2,1,0,0,0,0,0
1043,0,3,0,3,3,2,1,3,0,1
1044,0,3,0,3,3,2,1,1,2,2
1045,0,3,0,3,3,2,1,2,1,1
1046,2,3,0,3,3,2,1,3,1,2
1047,2,3,0,3,3,2,1,3,2,2
1048,0,3,0,3,1,0,0,0,0,0
1049,2,3,0,3,3,2,1,3,2,1
1050,0,1,3,3,2,0,0,0,0,0
1051,0,1,2,3,1,0,0,0,1,0
1052,0,3,0,3,3,2,1,3,2,2
1053,0,3,0,2,2,0,0,0,2,1
1054,0,3,0,2,2,0,0,0,2,1
1055,0,3,0,2,2,0,0,0,2,1
1056,0,3,0,2,2,2,1,2,2,2
1057,2,3,0,2,1,0,0,0,2,2
1058,0,3,0,2,2,2,1,3,2,2
1059,0,3,0,2,1,0,0,0,2,2
1060,2,3,0,3,2,2,1,3,1,0
1061,1,3,0,3,3,3,2,1,1,0
1062,1,3,0,3,2,2,1,1,2,0
1063,2,3,0,2,1,0,0,0,0,0
1064,2,3,0,3,3,3,2,2,1,1
1065,2,1,2,3,2,0,0,0,2,0
1066,0,3,0,2,1,0,0,0,0,0
1067,2,3,0,3,3,2,1,1,2,1
1068,1,1,2,3,1,0,0,0,1,0
1069,0,3,0,3,3,3,1,1,2,1
1070,0,1,2,3,1,0,0,0,0,0
1071,0,1,2,3,1,0,0,0,0,0
1072,0,3,0,3,1,0,0,0,1,1
1073,0,1,2,3,2,0,0,0,1,1
1074,0,1,2,3,1,0,0,0,2,0
1075,0,3,0,2,3,2,1,3,2,1
1076,2,1,2,3,1,0,0,0,2,1
1077,1,1,2,3,3,0,0,0,0,0
1078,0,1,2,3,3,0,0,0,1,0
1079,2,3,0,3,3,1,1,2,2,1
1080,0,1,2,3,3,2,1,3,0,0
1081,0,1,2,3,1,0,0,0,1,0
1082,0,3,0,3,3,0,0,0,1,0
1083,2,3,0,3,3,2,1,2,1,1
1084,0,3,0,3,1,0,0,0,1,1
1085,0,3,0,3,1,1,1,1,2,0
1086,0,3,0,3,3,2,1,2,1,0
1087,2,3,0,3,3,1,1,2,2,1
1088,2,1,2,3,1,0,0,0,1,0
1089,2,3,0,2,3,1,1,1,2,1
1090,2,3,0,3,3,1,1,2,2,1
1091,0,1,3,3,2,0,0,0,0,1
1092,2,3,0,3,3,3,1,3,2,2
1093,0,1,2,3,1,0,0,0,1,0
1094,0,3,0,2,0,0,0,0,1,1
1095,0,1,2,3,2,0,0,0,0,0
1096,2,3,0,3,3,0,0,0,0,0
1097,0,3,0,2,3,0,0,0,0,0
1098,2,3,0,3,2,2,1,3,2,1
1099,2,2,3,2,3,2,1,3,1,1
1100,2,3,0,3,3,0,0,0,2,1
1101,1,1,2,3,3,0,0,0,0,0
1102,2,3,0,3,3,2,1,3,2,2
1103,0,1,2,3,1,1,1,3,1,2
1104,0,3,0,3,3,2,1,2,2,1
1105,0,2,3,3,0,1,1,2,1,1
1106,1,3,0,2,2,0,0,0,2,1
1107,0,3,0,2,2,0,0,0,2,1
1108,0,3,0,2,2,0,0,0,2,1
1109,1,2,2,2,2,2,1,2,2,1
1110,1,3,0,2,2,3,2,1,2,1
1111,0,3,0,2,2,2,1,1,2,1
1112,1,3,0,2,1,0,0,0,2,1
1113,0,1,1,2,2,0,0,0,1,1
1114,2,2,3,2,0,3,2,1,1,1
1115,2,3,0,3,3,2,1,2,2,2
1116,0,3,0,2,3,2,1,3,0,2
1117,0,3,0,2,2,2,1,2,2,2
1118,0,3,0,2,1,0,0,0,2,2
1119,0,3,0,2,2,0,0,0,2,2
1120,0,1,2,3,1,0,0,0,0,0
1121,0,1,2,3,2,0,0,0,0,0
1122,0,3,0,3,1,0,0,0,0,0
1123,2,3,0,3,3,2,1,3,1,2
1124,0,1,2,3,1,0,0,0,0,0
1125,0,3,0,3,1,2,1,3,1,0
1126,0,1,2,2,2,0,0,0,0,1
1127,0,1,2,2,1,0,0,0,0,0
1128,0,1,2,3,1,0,0,0,0,0
1129,2,3,0,3,3,2,1,3,1,1
1130,2,3,0,3,2,2,1,2,2,2
1131,0,3,0,2,1,2,1,2,2,2
1132,0,3,0,2,1,0,0,0,2,2
1133,0,3,0,2,2,0,0,0,2,2
1134,0,3,0,2,1,2,1,2,2,2
1135,0,3,0,2,1,0,0,0,2,2
1136,0,3,0,2,2,0,0,0,2,2
1137,0,3,0,2,1,2,1,2,2,2
1138,0,3,0,2,1,2,1,2,2,2
1139,0,3,0,2,2,0,0,0,2,2
1140,0,3,0,2,1,2,1,2,2,2
1141,2,3,0,2,1,0,0,0,2,2
1142,0,3,0,2,1,3,2,2,2,2
1143,0,3,0,3,2,2,1,2,2,2
1144,0,3,0,2,1,0,0,0,2,2
1145,2,3,0,2,1,0,0,0,2,2
1146,0,3,0,2,2,2,1,2,2,2
1147,0,3,0,1,1,0,0,0,2,2
1148,0,3,0,2,1,2,1,2,2,2
1149,0,3,0,3,2,3,2,2,1,2
1150,2,3,0,3,2,2,1,3,2,2
1151,0,3,0,3,3,2,1,2,2,2
1152,2,3,0,2,2,0,0,0,2,2
1153,0,3,0,2,1,2,1,2,2,2
1154,0,3,0,2,2,0,0,0,2,2
1155,0,3,0,2,1,0,0,0,2,2
1156,0,3,0,2,2,0,0,0,2,2
1157,0,3,0,2,1,1,1,2,2,2
1158,0,3,0,2,2,0,0,0,2,2
1159,2,3,0,2,1,1,1,3,2,2
1160,0,1,2,3,3,0,0,0,0,0
1161,2,3,0,3,3,2,1,3,1,1
1162,2,3,0,3,3,2,1,2,1,1
1163,2,2,3,3,2,2,1,2,1,2
1164,1,3,0,2,1,2,1,3,2,1
1165,0,3,0,3,2,0,0,0,1,1
1166,1,3,0,3,2,1,1,3,2,1
1167,0,3,0,3,3,2,1,2,1,1
1168,2,3,0,3,3,2,1,3,1,2
1169,0,3,0,3,3,0,0,0,1,0
1170,2,3,0,3,3,2,1,3,1,1
1171,2,3,0,3,3,0,0,0,2,1
1172,2,3,0,3,2,2,1,3,2,2
1173,2,3,0,3,3,1,1,3,1,0
1174,2,3,0,3,3,2,1,3,1,1
1175,2,3,0,3,3,2,1,3,0,1
1176,2,3,0,3,3,0,0,0,0,1
1177,2,3,0,3,2,1,1,3,1,1
1178,0,3,0,3,3,0,0,0,2,1
1179,2,3,0,3,3,0,0,0,2,2
1180,0,3,0,3,3,0,0,0,2,2
1181,2,3,0,3,3,1,1,3,1,2
1182,1,3,0,2,1,2,1,1,2,1
1183,2,3,0,3,2,0,0,0,1,1
1184,1,3,0,2,2,2,1,2,2,1
1185,0,3,0,2,2,0,0,0,1,1
1186,0,3,0,2,2,0,0,0,2,1
1187,0,3,0,2,2,0,0,0,2,1
1188,2,3,0,3,3,0,0,0,1,1
1189,2,3,0,2,2,0,0,0,1,2
1190,0,3,0,3,3,1,1,3,1,2
1191,2,3,0,3,2,1,1,3,2,1
1192,2,3,0,3,3,0,0,0,2,1
1193,2,3,0,3,2,1,1,3,1,0
1194,2,3,0,3,3,0,0,0,0,1
1195,2,3,0,3,3,1,1,3,2,1
1196,2,3,0,3,3,0,0,0,2,1
1197,2,3,0,3,2,1,1,3,1,1
1198,2,3,0,3,2,0,0,0,2,1
1199,0,3,0,2,1,0,0,0,1,1
1200,2,3,0,3,2,0,0,0,1,2
1201,2,3,0,3,3,2,1,3,1,1
1202,2,3,0,2,2,2,1,3,0,2
1203,0,3,0,3,3,2,1,3,1,1
1204,2,3,0,3,3,0,0,0,0,1
1205,0,3,0,2,2,3,1,3,1,1
1206,2,3,0,3,2,0,0,0,2,1
1207,0,3,0,3,3,0,0,0,2,1
1208,2,3,0,3,3,0,0,0,1,1
1209,0,3,0,3,3,2,1,3,1,2
1210,2,3,0,3,3,2,1,3,1,1
1211,0,3,0,3,3,2,1,3,1,2
1212,0,1,1,3,3,3,2,3,2,2
1213,2,3,0,2,3,0,0,0,2,2
1214,2,2,1,2,3,2,1,3,2,2
1215,2,3,0,3,3,0,0,0,1,1
1216,2,3,0,3,3,0,0,0,1,2
1217,0,3,0,2,3,1,1,3,2,2
1218,0,3,0,3,3,0,0,0,1,2
1219,0,3,0,3,3,0,0,0,2,2
1220,0,3,0,2,3,2,1,3,2,1
1221,1,3,0,1,3,2,1,3,2,2
1222,2,3,0,3,3,2,1,3,1,1
1223,0,2,3,2,3,2,1,3,2,2
1224,1,3,0,2,3,0,0,0,2,2
1225,0,3,0,3,3,0,0,0,1,2
1226,0,3,0,3,3,0,0,0,1,2
1227,0,3,0,3,3,3,1,3,1,2
1228,0,2,2,3,3,3,1,3,2,2
1229,0,2,2,2,2,2,1,2,2,2
1230,0,3,0,3,3,0,0,0,1,2
1231,0,3,0,3,3,0,0,0,1,2
1232,0,3,0,3,3,0,0,0,1,2
1233,0,2,3,2,3,2,1,3,2,2
1234,0,3,0,2,3,0,0,0,2,2
1235,2,3,0,3,3,0,0,0,1,2
1236,0,3,0,2,3,1,1,3,2,2
1237,2,3,0,3,3,0,0,0,1,2
1238,1,3,0,2,3,2,1,3,1,2
1239,0,3,0,2,3,0,0,0,2,2
1240,2,2,3,3,3,2,1,3,1,2
1241,0,3,0,3,3,0,0,0,1,2
1242,0,3,0,3,3,2,1,3,1,2
1243,0,3,0,3,3,3,2,3,1,2
1244,2,3,0,2,3,0,0,0,1,2
1245,2,3,0,3,3,0,0,0,1,1
1246,0,2,2,2,2,3,2,3,1,1
