,Q1,Q2B,Q3,Q6A3,Q6A6,Q6A8,Q6A9,Q6A11,Q8,Q9,Q11,Q12B1,Q12E1,Q12F1,Q13,Q15,Q17A1,Q18,Q20,Q21A,Q24B,Q28,Q32A4,Q34,Q37,Q40,Q41,Q42A,Q43,Q44A,Q45A3,Q47,Q47C,Q48,Q49,FAM1,MAR,DE2,DE3,DE7,DE8,DE9
144,0,6,1,4,4,4,4,4,2,2,3,0,0,0,3,2,1,1,1,0,0,1.5,1.5,60,1,1,1,4,0,0,0,0,0,0,0,1,1,2,0,1,3,4
145,1,6,1,3,3,2,3,4,3,2,3,0,0,1,2,2,1,0,0,0,0,3.0,3.0,90,1,2,3,3,0,0,0,0,0,2,0,1,2,0,1,1,2,4
146,1,6,1,4,3,4,3,4,3,2,4,0,0,1,4,2,1,1,1,0,0,1.5,1.5,30,1,1,3,3,1,0,1,1,3,2,2,1,1,1,1,1,2,1
147,0,6,1,2,4,2,2,3,3,2,4,1,0,1,3,3,1,1,1,0,0,4.5,1.5,58,1,2,2,2,2,0,1,2,2,1,1,1,1,1,1,1,3,1
148,1,3,2,3,3,4,2,2,3,3,3,0,1,1,4,2,1,0,1,0,1,1.5,3.0,70,1,1,2,2,2,0,3,2,3,1,1,1,2,0,1,1,3,4
149,0,6,1,2,3,3,4,4,2,2,4,1,0,0,4,2,1,1,1,0,0,1.5,1.5,70,1,1,2,4,0,0,1,0,0,2,0,1,1,2,0,1,4,4
150,0,4,0,2,4,4,2,2,2,2,3,1,0,1,4,4,1,0,1,0,0,4.5,1.5,70,1,2,2,1,2,0,3,2,3,1,1,0,2,0,1,1,4,1
151,1,6,0,2,3,4,4,4,4,2,3,0,0,0,2,2,0,0,0,0,1,1.5,1.5,30,1,2,3,1,0,0,3,1,1,0,1,1,3,1,0,1,4,3
152,0,4,2,4,3,4,3,3,3,2,3,0,0,1,3,3,1,1,0,0,1,3.0,4.5,90,1,2,2,4,0,0,2,0,0,1,1,1,1,1,0,1,3,4
153,1,6,1,4,4,2,2,2,2,3,4,0,0,1,3,2,1,1,1,0,0,4.5,3.0,75,2,2,3,4,0,0,3,0,0,2,1,1,1,1,1,1,3,4
154,1,6,0,4,4,2,4,3,3,2,4,0,0,1,2,3,0,0,1,0,0,4.5,4.5,90,1,2,3,1,2,3,0,0,0,0,1,1,2,0,0,1,2,4
155,0,3,1,2,3,4,4,4,2,4,3,0,0,1,4,3,1,1,1,0,0,4.5,1.5,90,0,2,3,2,1,0,2,1,3,0,2,1,1,1,1,1,2,1
156,1,6,2,2,3,3,3,4,3,4,3,0,0,1,4,4,1,1,1,1,0,4.5,1.5,79,0,2,1,2,2,0,3,1,3,0,2,1,1,0,1,1,1,3
157,0,6,0,2,4,2,4,3,3,2,4,0,0,1,4,2,1,1,1,0,0,3.0,1.5,100,1,2,3,1,2,3,2,0,0,0,0,1,2,0,0,1,2,4
158,1,6,1,4,2,2,4,4,3,2,4,0,0,1,3,3,0,0,0,0,1,4.5,1.5,70,0,2,3,3,0,0,0,2,3,1,2,1,1,1,1,1,2,1
159,0,6,1,2,2,4,4,4,2,2,4,0,1,1,4,3,0,1,0,0,0,4.5,4.5,70,1,1,2,2,2,0,3,1,3,2,1,1,1,1,1,1,3,3
160,1,4,0,3,4,4,2,2,3,2,3,0,1,1,3,3,1,0,1,0,0,3.0,4.5,85,1,2,2,3,2,3,3,0,0,1,2,1,2,0,1,1,3,4
161,0,6,1,2,3,4,4,4,4,2,3,1,0,1,3,2,1,0,1,0,0,3.0,1.5,70,0,2,2,1,2,0,1,1,3,1,1,1,1,2,0,1,3,3
162,0,3,1,3,3,3,3,3,3,2,3,1,1,1,3,2,0,1,1,0,1,1.5,1.5,85,1,2,2,2,0,0,2,3,2,2,1,1,1,2,0,1,3,3
163,0,4,2,4,3,2,2,2,4,2,4,1,1,1,4,4,1,1,1,1,0,1.5,3.0,50,0,1,1,1,2,0,1,2,3,0,2,1,1,1,1,1,3,1
164,1,6,2,3,4,3,2,3,3,2,4,0,0,1,4,3,1,1,0,0,0,4.5,1.5,50,1,2,1,1,2,3,1,1,3,0,0,1,2,0,1,1,3,1
165,0,6,1,2,3,2,2,3,3,2,4,0,0,1,4,4,0,0,1,0,1,4.5,1.5,70,1,2,2,3,2,0,0,1,3,2,1,1,1,2,0,1,3,3
166,1,6,2,3,2,3,3,2,2,2,3,0,0,1,4,2,1,1,1,0,0,3.0,1.5,90,1,2,2,2,2,0,3,1,2,1,1,1,1,1,1,1,3,1
167,0,6,1,3,3,4,2,2,3,2,3,0,0,1,3,2,0,1,1,0,0,4.5,1.5,50,1,2,2,2,2,0,0,2,3,2,1,1,1,1,1,1,2,1
168,0,6,0,3,4,2,2,2,3,2,4,1,0,1,3,2,0,1,1,0,0,4.5,1.5,60,1,2,3,2,0,0,3,2,3,1,1,1,1,1,1,1,3,1
169,0,6,1,3,4,2,2,4,3,3,2,0,0,0,3,2,0,1,1,0,2,1.5,1.5,60,1,2,2,4,2,3,0,0,0,1,0,1,1,2,0,1,2,4
170,0,6,0,4,2,2,4,3,3,2,3,0,0,1,4,2,1,1,1,0,2,1.5,1.5,65,1,2,2,4,1,0,1,0,0,0,1,1,1,2,0,1,3,4
171,1,4,1,4,2,4,4,4,3,2,4,0,1,1,3,2,1,1,1,0,0,4.5,1.5,90,1,2,2,3,2,0,2,2,1,1,0,1,2,0,1,1,2,1
172,1,4,1,3,4,4,3,2,2,2,2,0,1,1,4,4,1,1,1,0,0,3.0,1.5,92,0,2,2,3,0,0,1,1,2,1,2,1,1,1,1,1,3,1
173,1,6,1,4,4,3,4,4,3,2,4,0,0,1,3,3,0,0,0,0,0,3.0,3.0,90,1,2,3,4,2,0,1,0,0,2,0,1,1,2,0,1,2,4
174,0,4,0,3,3,4,4,4,3,2,3,0,0,0,2,2,0,1,1,0,1,1.5,1.5,70,1,2,1,1,1,0,0,1,2,2,0,1,1,2,0,1,4,3
175,0,3,0,4,3,2,3,3,3,2,3,1,0,1,3,3,1,1,1,0,0,4.5,1.5,70,1,2,3,3,2,2,0,0,0,0,1,1,2,0,0,1,3,4
176,1,6,2,2,3,4,2,4,3,2,4,1,1,1,4,4,1,1,1,0,1,4.5,3.0,65,1,2,1,3,0,0,0,2,3,2,2,1,1,1,1,1,2,1
177,1,2,0,3,4,3,4,4,3,2,4,1,0,1,4,4,1,1,1,0,1,1.5,1.5,80,1,2,2,3,0,0,3,0,0,1,2,1,2,0,0,1,2,4
178,0,6,0,4,2,2,3,3,4,2,4,0,0,1,3,2,1,1,1,0,2,1.5,1.5,65,1,2,3,4,0,0,0,0,0,2,1,1,1,2,0,1,3,4
179,0,6,0,3,4,4,4,4,3,2,3,1,1,1,3,3,0,1,1,0,0,4.5,4.5,80,0,2,3,4,2,0,3,0,0,2,1,1,1,1,0,1,2,4
180,0,4,2,2,2,3,3,3,4,2,4,1,1,0,3,4,1,1,1,0,1,4.5,1.5,50,1,1,2,2,0,1,2,1,3,2,1,1,1,1,0,1,3,3
181,1,6,0,4,3,4,2,2,3,2,4,1,1,0,3,3,1,1,1,0,0,4.5,4.5,80,1,2,3,4,2,0,2,0,0,0,1,1,1,0,0,1,2,4
182,1,3,1,3,2,2,4,4,3,3,3,0,0,1,3,2,0,1,1,0,0,3.0,4.5,70,1,2,2,2,2,0,2,2,3,1,1,1,1,0,1,1,3,1
183,1,3,1,3,2,3,4,4,2,2,3,0,0,1,4,2,0,1,1,0,0,3.0,1.5,70,1,2,1,2,0,2,2,2,3,0,2,1,1,0,1,1,3,1
184,0,6,2,2,2,2,2,2,3,2,4,0,0,1,4,2,0,1,1,0,1,3.0,1.5,50,0,2,2,2,2,0,3,1,3,0,1,1,1,1,0,1,3,3
185,1,3,2,4,4,4,4,4,2,2,2,0,1,1,3,3,0,1,1,0,5,3.0,1.5,80,1,2,1,4,0,0,2,0,0,1,2,1,1,1,0,1,1,4
186,0,6,2,3,4,4,4,4,2,2,4,0,0,0,3,3,1,1,1,1,0,3.0,1.5,60,1,1,2,4,2,0,2,0,0,0,0,0,4,2,0,1,2,4
187,1,4,2,4,2,2,4,2,2,3,3,0,0,1,2,2,1,1,0,1,0,3.0,1.5,60,0,1,2,2,2,3,2,2,2,1,1,1,1,1,1,1,5,1
188,1,3,2,4,4,4,4,4,2,2,4,0,1,1,2,2,0,1,0,1,0,1.5,1.5,60,0,1,2,3,1,0,2,2,2,2,1,1,2,0,1,1,5,1
189,1,6,2,4,4,4,4,4,2,2,3,0,1,1,3,2,1,1,0,1,0,1.5,3.0,50,0,1,2,2,0,0,1,2,3,1,1,1,2,0,1,1,5,3
190,1,3,2,3,4,4,4,4,2,2,3,0,0,1,2,2,1,1,0,1,0,1.5,1.5,60,2,1,2,3,0,0,1,2,3,2,1,1,2,0,1,1,4,1
191,0,3,2,4,4,4,4,4,2,2,3,0,0,1,2,2,1,1,1,1,0,1.5,1.5,60,2,1,3,2,2,0,1,2,2,2,2,1,4,2,1,1,3,1
192,0,3,2,4,2,4,4,3,2,2,4,0,0,1,2,2,1,1,0,1,1,1.5,1.5,60,2,1,2,3,2,3,2,2,2,2,1,1,1,1,1,1,4,1
193,0,4,2,4,2,2,4,2,2,3,3,0,0,1,2,2,1,1,0,1,0,1.5,1.5,70,2,1,2,3,2,3,2,2,2,2,1,1,1,1,0,1,5,3
194,1,4,1,4,4,4,4,4,2,3,4,0,0,1,2,2,1,1,0,1,0,1.5,1.5,50,0,1,2,3,2,3,2,2,2,1,2,1,2,0,1,1,5,1
195,1,6,2,4,4,4,4,4,2,2,3,0,1,1,4,4,1,1,1,1,0,3.0,1.5,70,2,1,2,3,0,0,2,2,2,0,1,1,1,1,1,1,3,1
196,1,4,2,4,4,4,4,4,2,2,4,0,1,1,4,2,0,1,0,0,0,3.0,3.0,60,2,2,1,2,2,2,2,2,3,0,2,1,1,0,1,1,3,1
197,1,4,2,4,4,4,4,4,3,2,3,1,0,1,4,3,0,1,0,0,1,3.0,1.5,80,2,1,2,2,0,3,1,2,3,0,2,1,1,0,1,1,2,1
198,0,6,2,4,4,4,4,4,2,2,3,0,0,1,3,3,0,1,0,0,0,3.0,1.5,50,0,1,2,4,0,0,2,0,0,1,1,1,1,1,0,1,2,4
199,1,6,2,4,4,4,4,4,3,2,4,0,0,0,3,2,1,0,1,1,3,4.5,1.5,80,0,2,1,3,0,0,2,2,2,1,2,1,1,1,1,1,3,1
200,0,6,1,4,4,3,4,4,2,2,2,0,0,0,3,2,0,1,1,0,2,1.5,1.5,50,1,1,3,4,2,2,2,0,0,2,1,1,1,2,0,1,4,4
201,1,3,2,4,3,4,4,4,2,2,3,0,0,1,3,3,0,1,1,0,0,4.5,3.0,70,1,1,2,3,2,0,2,2,1,0,1,1,1,0,1,1,4,1
202,0,6,2,4,4,4,3,4,2,3,4,0,0,0,3,2,0,1,1,0,5,4.5,3.0,70,0,2,2,4,0,0,2,0,0,1,1,1,1,2,0,1,4,4
203,0,4,2,3,3,4,3,4,3,3,3,0,0,0,2,2,0,0,0,0,4,1.5,1.5,50,1,1,1,3,1,0,2,2,2,0,1,0,2,1,1,1,4,3
204,0,3,2,4,4,4,4,3,3,2,3,0,0,1,3,3,1,1,1,1,5,1.5,1.5,70,0,1,3,2,1,2,1,2,3,0,2,1,2,0,1,1,2,1
205,0,4,2,4,4,4,4,4,2,2,3,1,0,1,3,3,0,1,1,0,0,3.0,1.5,70,1,1,2,4,2,0,2,0,0,0,2,1,1,1,1,1,3,4
206,1,6,0,4,4,4,4,4,2,3,3,0,0,1,3,3,1,1,1,1,5,3.0,1.5,70,1,2,3,1,0,3,2,0,0,0,1,1,2,0,1,1,2,4
207,0,4,2,4,4,4,3,4,2,2,3,0,0,0,3,2,0,1,0,0,5,1.5,1.5,70,1,2,3,2,0,0,2,2,2,0,2,1,1,1,0,1,3,3
208,1,3,2,4,4,4,4,4,2,2,4,0,1,1,3,2,1,1,1,0,0,1.5,1.5,80,1,1,2,3,2,3,2,2,2,2,1,1,2,0,0,1,3,1
209,0,6,1,4,4,4,4,4,2,2,3,0,0,1,3,3,0,1,1,0,0,3.0,1.5,50,1,1,2,4,0,0,1,0,0,2,0,1,1,1,0,1,3,4
210,0,6,1,4,4,4,4,4,2,2,2,0,0,1,3,3,0,0,1,0,1,3.0,1.5,50,1,2,2,2,2,0,2,1,3,1,2,1,4,2,1,1,3,1
211,1,6,2,4,4,3,4,4,3,3,3,0,0,1,3,2,0,1,1,0,5,3.0,1.5,70,2,2,3,3,0,2,2,2,3,0,2,1,2,0,1,1,3,1
212,1,3,2,3,2,3,4,2,3,2,4,0,0,1,2,2,1,1,0,1,0,3.0,1.5,50,2,2,1,3,2,0,3,2,3,1,2,1,1,1,1,1,3,3
213,1,3,2,4,2,4,4,2,3,2,3,0,0,1,2,2,1,1,0,1,0,3.0,1.5,50,0,1,1,3,2,0,3,2,3,0,2,1,1,1,1,1,3,1
214,1,3,1,4,2,3,4,2,3,2,3,0,0,1,3,2,1,1,0,1,0,3.0,1.5,70,1,1,1,3,0,0,3,0,0,0,2,1,2,0,1,1,3,4
215,1,3,2,4,2,4,4,2,3,3,3,0,0,1,3,2,1,1,0,1,0,3.0,1.5,70,0,1,1,3,2,3,3,2,2,0,1,1,1,0,0,1,3,3
216,1,3,0,2,2,2,4,2,3,3,4,0,0,1,3,2,0,1,0,1,0,4.5,1.5,60,1,1,1,2,0,3,2,0,0,0,1,1,2,0,0,1,2,4
217,1,3,2,4,2,2,2,2,3,2,3,0,0,1,2,2,1,1,0,1,0,4.5,1.5,60,0,1,3,3,0,3,3,2,3,0,1,1,1,1,1,1,2,1
218,1,3,0,4,2,4,4,2,2,2,3,0,0,1,2,2,1,1,0,1,0,4.5,1.5,70,1,1,1,2,2,2,2,0,0,0,1,1,2,0,0,1,2,4
219,0,3,2,4,2,3,4,2,2,3,4,0,0,1,3,2,1,1,0,1,0,3.0,1.5,50,2,2,1,3,0,2,2,2,3,0,2,1,1,1,1,1,3,1
220,1,4,2,4,2,2,4,2,2,3,3,0,1,1,3,3,1,1,0,1,0,3.0,1.5,50,0,1,1,3,2,3,3,2,3,1,2,1,1,0,1,1,3,1
221,0,4,2,3,2,3,3,2,2,3,3,0,0,0,4,4,1,1,0,1,1,3.0,1.5,70,2,1,2,3,0,0,2,2,2,1,1,1,1,1,1,1,2,1
222,0,6,2,3,3,3,2,4,2,2,3,0,0,0,4,3,1,1,0,0,0,3.0,1.5,70,0,1,3,3,1,0,1,1,3,1,0,1,1,1,1,1,3,1
223,0,6,0,2,4,2,2,2,4,3,3,0,0,0,3,3,0,1,0,0,0,3.0,3.0,70,2,2,2,4,0,0,2,0,0,0,1,1,1,2,0,1,3,4
224,1,6,1,2,3,3,2,3,3,3,3,0,0,0,4,3,1,1,0,1,0,1.5,1.5,70,0,2,3,2,1,0,3,2,2,0,0,1,3,1,0,1,3,3
225,0,6,2,3,4,2,3,3,2,2,3,0,1,0,3,3,0,1,0,1,0,4.5,4.5,50,0,1,3,2,1,3,3,1,3,0,1,1,1,1,1,1,2,1
226,1,6,1,3,3,3,4,2,3,3,4,0,0,0,4,3,0,1,0,0,0,4.5,3.0,70,2,1,3,3,0,0,3,1,3,1,1,1,1,1,1,1,2,3
227,1,3,2,4,4,3,3,3,3,3,4,0,0,1,2,3,0,1,0,0,0,4.5,4.5,60,2,2,3,3,1,3,1,2,3,0,0,1,1,1,1,1,2,1
228,1,4,1,3,2,4,2,2,4,2,3,0,0,1,4,3,1,0,0,0,0,4.5,3.0,50,2,2,2,2,0,0,3,3,3,0,0,1,1,1,0,1,3,3
229,0,4,0,4,3,3,2,4,4,3,3,0,0,1,4,3,0,1,0,1,0,4.5,4.5,60,2,2,3,4,1,0,3,0,0,1,0,1,1,0,0,1,2,4
230,0,6,0,4,4,2,2,4,4,2,3,0,0,0,4,3,0,1,0,1,1,3.0,4.5,70,2,2,3,3,1,0,3,2,2,2,0,1,3,1,0,1,3,3
231,0,6,2,3,3,4,3,4,2,2,2,0,0,0,3,2,0,1,1,0,0,1.5,1.5,60,0,2,3,1,0,3,3,1,1,0,1,1,1,1,0,1,4,3
232,0,4,2,4,4,4,4,4,3,2,4,0,0,1,4,3,1,0,1,0,5,1.5,1.5,60,1,1,3,2,0,2,2,2,2,0,1,1,2,0,1,1,4,1
233,0,4,1,4,3,4,4,4,3,3,3,0,0,0,2,2,0,0,0,0,4,1.5,1.5,50,1,2,3,3,1,0,2,3,1,0,0,0,2,1,0,1,4,3
234,0,4,2,4,3,4,4,4,2,3,4,0,0,1,3,3,0,1,1,0,0,4.5,1.5,60,0,2,2,4,0,0,2,0,0,1,1,1,1,2,0,1,4,4
235,1,4,2,4,3,4,4,4,2,2,3,0,0,1,3,3,0,1,1,0,0,4.5,3.0,80,1,2,1,2,0,0,2,1,1,1,1,1,1,0,0,1,4,3
236,0,6,2,4,4,4,4,4,2,2,4,0,0,0,2,2,0,1,1,0,4,1.5,1.5,80,0,2,1,2,0,0,2,3,1,1,0,1,1,2,0,1,4,3
237,1,4,2,3,4,4,4,4,2,2,3,0,0,1,3,3,0,1,1,1,0,4.5,1.5,76,1,2,3,4,0,0,2,0,0,1,1,1,1,0,1,1,3,4
238,0,6,1,4,4,3,4,4,3,3,2,0,0,0,2,2,0,1,1,0,1,1.5,1.5,56,1,1,2,1,0,2,3,2,2,1,1,0,2,1,0,1,4,3
239,0,6,1,3,4,4,2,2,2,2,3,0,0,1,3,3,0,1,1,0,0,3.0,3.0,70,1,2,3,4,2,0,3,0,0,0,0,1,1,1,0,1,2,4
240,0,3,1,3,2,4,3,3,2,2,3,0,0,1,4,3,1,0,1,1,1,4.5,4.5,70,2,2,3,3,0,0,2,2,3,0,1,1,2,0,1,1,2,1
241,1,4,0,4,3,2,4,3,3,2,4,0,0,1,3,2,0,1,0,0,1,4.5,1.5,50,0,2,3,3,0,0,3,0,0,1,0,1,2,0,1,1,3,4
242,0,3,2,4,4,4,3,4,3,2,4,1,1,1,4,3,1,1,1,0,1,4.5,4.5,85,1,2,3,2,0,0,0,2,3,0,1,1,1,0,1,1,2,1
243,1,3,2,3,3,3,4,4,3,2,4,1,0,1,4,3,1,1,1,0,1,3.0,3.0,93,1,2,3,2,2,0,0,2,3,0,1,1,1,1,1,1,2,1
244,0,6,0,4,4,4,4,4,2,2,4,0,0,1,4,2,1,1,1,0,1,3.0,1.5,75,0,2,3,2,2,0,2,2,2,0,1,1,1,1,1,1,3,1
245,0,6,0,4,2,2,4,3,2,2,2,0,1,1,3,2,1,1,0,0,1,3.0,1.5,60,0,1,3,4,0,0,1,0,0,0,1,1,1,1,1,1,3,4
246,0,6,2,3,3,4,4,4,3,2,3,0,0,1,3,2,1,1,1,0,1,4.5,1.5,50,1,2,3,2,1,0,0,1,3,2,2,1,1,2,0,1,2,1
247,1,6,1,2,3,4,4,3,2,2,3,0,1,1,4,4,0,1,1,0,0,3.0,3.0,70,1,2,2,3,2,0,1,3,2,2,1,1,2,0,0,1,3,1
248,1,3,2,4,4,3,3,3,2,3,3,0,0,1,3,4,1,1,1,1,1,1.5,1.5,90,1,1,2,3,2,0,0,2,3,0,0,1,1,1,1,1,2,3
249,1,6,0,3,3,3,3,2,2,3,3,1,0,1,3,4,1,0,1,0,0,4.5,3.0,70,1,1,1,4,0,0,1,0,0,2,0,1,1,1,0,1,1,4
250,1,3,0,2,2,2,3,4,3,2,3,0,0,1,3,2,0,0,0,0,5,3.0,1.5,85,1,1,2,1,2,0,1,0,0,0,0,1,2,0,0,1,3,4
251,1,2,1,4,3,2,4,3,3,2,2,1,1,1,4,3,1,1,1,0,1,4.5,3.0,85,1,1,3,3,2,0,3,2,3,0,2,1,2,0,1,1,2,1
252,0,6,1,4,4,4,3,4,2,3,3,0,0,1,3,2,0,1,1,0,5,1.5,3.0,80,1,1,2,1,0,0,3,1,2,1,1,1,1,1,1,1,3,3
253,1,4,0,4,2,2,2,2,2,3,3,0,0,1,2,2,1,1,0,1,0,3.0,1.5,50,1,1,1,2,0,0,1,0,0,1,1,1,2,0,0,1,3,4
254,1,4,2,3,3,2,3,3,4,3,4,0,0,0,4,3,1,1,0,0,0,3.0,3.0,60,0,2,1,2,2,0,2,2,2,0,0,1,1,0,0,1,3,3
255,0,6,1,3,3,4,3,3,4,2,4,0,1,0,4,3,1,0,0,0,1,4.5,1.5,70,2,2,1,3,1,3,3,2,2,0,0,1,1,1,1,1,2,3
256,1,6,2,2,3,3,4,2,3,2,3,0,0,0,4,4,1,0,1,0,3,3.0,1.5,40,2,2,3,4,0,3,1,0,0,0,0,1,1,1,1,1,3,4
257,1,4,1,4,4,4,4,3,4,4,3,0,0,1,4,3,0,1,1,1,0,4.5,3.0,70,0,2,1,1,0,0,2,1,3,0,1,1,2,0,0,1,3,4
258,1,3,2,3,2,4,3,2,2,2,3,1,0,1,2,2,1,1,0,1,0,4.5,1.5,70,0,1,1,3,2,0,3,2,3,1,2,1,1,1,1,1,3,3
259,1,6,2,4,4,4,4,4,3,3,4,1,1,1,4,3,0,1,1,0,0,4.5,3.0,70,2,2,2,4,0,0,2,0,0,0,2,1,1,0,1,1,2,4
260,1,6,1,4,4,4,4,4,3,2,3,1,0,1,3,3,0,0,1,1,0,4.5,4.5,80,2,1,2,3,2,0,2,2,3,2,2,1,3,1,1,1,3,1
261,1,4,2,4,2,4,4,2,2,3,4,0,0,1,2,2,1,1,0,1,0,1.5,1.5,50,2,1,3,3,2,0,1,2,2,2,2,1,1,1,1,1,3,3
262,1,4,2,4,2,4,4,2,2,3,3,0,0,1,2,2,1,1,0,1,0,3.0,1.5,70,0,1,3,2,0,0,1,2,2,1,2,1,2,0,1,1,2,1
263,1,3,1,4,2,3,4,2,3,3,4,0,0,1,2,2,1,1,0,1,0,3.0,1.5,60,0,1,1,2,2,0,2,2,2,1,2,1,2,0,1,1,2,1
264,1,3,2,3,2,2,4,3,3,3,3,0,0,0,2,2,1,1,0,0,0,3.0,1.5,60,0,1,1,4,2,0,2,0,0,1,1,1,1,2,0,1,2,4
265,1,3,2,4,2,3,4,2,3,3,3,0,0,0,2,2,1,1,0,0,0,3.0,1.5,60,0,1,1,4,2,0,2,0,0,1,2,1,1,2,0,1,2,4
266,0,4,1,3,3,3,4,3,3,2,3,0,0,1,3,3,0,1,1,0,0,4.5,4.5,80,2,1,3,3,2,0,2,2,1,1,2,1,3,1,1,1,4,1
267,0,6,1,4,4,4,4,4,2,3,3,0,0,1,3,3,0,0,1,1,0,3.0,3.0,80,1,2,2,3,2,0,2,3,3,1,2,1,1,0,1,1,3,1
268,0,4,2,4,4,4,4,4,3,3,3,0,0,1,3,3,1,1,0,0,1,4.5,3.0,80,2,1,3,4,2,0,3,0,0,2,0,1,1,0,0,1,3,4
269,0,3,2,4,4,4,4,4,3,3,3,0,0,1,4,3,0,1,0,1,2,4.5,1.5,80,0,2,3,2,2,3,1,1,3,1,2,1,1,1,1,1,3,3
270,0,6,2,4,4,4,4,4,2,2,4,0,0,1,3,3,0,1,1,0,0,4.5,1.5,80,2,2,3,3,2,2,3,2,3,1,2,1,1,1,1,1,2,1
271,0,3,0,4,4,4,4,4,3,3,3,0,0,1,3,3,0,1,1,0,0,3.0,4.5,80,2,1,2,2,2,2,3,2,3,2,2,0,3,1,1,1,2,1
272,0,3,2,4,4,4,4,4,2,3,3,0,0,1,3,3,0,1,0,0,0,4.5,4.5,70,0,1,2,3,2,3,2,2,1,2,2,1,1,1,1,1,2,1
273,1,3,2,3,4,3,4,3,2,2,3,0,1,1,3,3,1,1,0,0,1,4.5,4.5,80,2,1,2,3,0,0,1,0,0,1,1,1,2,0,1,1,2,4
274,0,6,2,4,4,4,4,4,2,3,3,1,0,1,3,3,0,1,1,1,0,3.0,3.0,70,0,1,3,2,2,0,1,1,2,1,2,1,1,1,1,1,2,3
275,0,6,0,4,4,4,4,4,3,3,3,0,0,0,3,3,0,1,1,1,2,4.5,4.5,80,2,1,2,4,1,0,1,0,0,1,1,1,4,2,1,1,3,4
276,1,4,2,4,4,4,4,4,2,2,3,0,0,1,3,3,1,1,0,1,2,4.5,3.0,80,2,1,2,3,1,2,3,2,3,1,2,1,2,0,1,1,3,1
277,0,6,1,4,4,4,4,4,3,2,4,1,0,1,3,2,0,1,1,0,1,4.5,1.5,80,1,1,2,4,2,0,1,0,0,2,2,1,1,0,1,1,3,4
278,0,6,2,4,4,4,3,3,3,2,3,0,0,1,3,3,1,1,1,0,1,4.5,1.5,80,2,1,2,3,0,0,2,1,2,2,1,1,2,0,1,1,2,1
279,0,6,0,4,4,4,4,4,3,3,3,0,1,1,3,3,0,1,0,0,0,4.5,4.5,80,2,1,1,3,2,0,2,1,3,2,2,1,4,1,1,1,1,3
280,0,4,0,4,4,4,4,4,3,2,3,0,0,1,3,3,1,1,0,0,0,4.5,4.5,80,1,1,2,3,2,0,3,0,0,2,2,1,2,0,1,1,4,4
281,0,4,1,4,4,3,4,4,3,2,3,0,0,1,3,3,1,1,1,1,0,4.5,3.0,80,2,1,2,2,1,2,2,2,3,2,2,1,2,0,1,1,3,1
282,0,4,0,4,4,4,4,4,3,2,3,1,0,1,4,4,1,1,0,0,1,3.0,3.0,70,1,1,2,2,2,0,2,0,0,2,2,1,2,0,0,1,3,4
283,0,6,1,4,3,4,4,4,2,2,3,0,0,1,3,3,1,1,0,1,0,4.5,3.0,80,2,2,2,2,2,0,3,2,2,1,2,1,1,0,1,1,3,1
284,0,6,1,4,4,3,4,3,2,2,3,0,1,1,3,3,0,1,1,1,0,4.5,4.5,80,1,2,2,2,2,0,3,3,1,2,2,0,4,0,0,1,3,3
285,0,4,1,4,4,4,4,4,3,3,3,0,1,1,3,3,1,1,1,1,0,4.5,3.0,70,1,1,2,4,2,0,3,0,0,2,2,1,1,1,1,1,2,4
286,0,6,0,4,4,4,4,4,3,3,3,0,0,0,3,3,0,1,1,0,5,3.0,4.5,80,2,1,2,3,0,0,1,3,1,2,1,0,4,2,0,1,2,3
287,0,4,1,4,4,4,4,4,3,2,3,0,1,1,4,2,0,1,1,0,0,4.5,4.5,80,2,1,2,3,2,3,2,2,3,2,2,1,1,0,1,1,2,1
288,1,4,1,4,4,4,4,4,2,3,3,0,0,1,4,3,0,1,1,0,0,4.5,4.5,80,2,1,2,4,2,0,3,0,0,2,2,1,1,0,1,1,3,4
289,0,6,1,4,4,4,4,4,2,3,3,0,1,1,4,3,0,1,0,0,0,4.5,4.5,80,2,1,2,2,2,0,2,2,1,2,2,1,1,0,1,1,2,1
290,1,4,1,4,4,4,4,4,3,3,3,0,0,1,3,3,0,1,1,0,4,3.0,4.5,75,1,2,2,3,2,0,1,2,3,1,0,1,1,1,1,1,3,3
291,0,3,0,4,4,4,4,4,3,2,3,0,0,1,3,3,0,1,1,0,0,4.5,3.0,80,1,1,2,2,0,0,2,2,2,1,2,1,1,1,1,1,3,3
292,0,6,0,4,4,4,4,4,2,2,3,0,0,1,3,3,1,1,1,0,0,4.5,3.0,80,2,1,1,3,0,0,3,2,2,1,1,1,1,0,1,1,2,1
293,1,6,1,4,4,3,3,3,3,2,3,0,0,1,4,3,0,1,1,1,0,4.5,1.5,80,2,1,2,3,2,0,1,2,2,1,1,1,1,0,1,1,3,1
294,0,4,1,4,4,4,4,4,2,2,4,1,0,1,4,3,1,1,1,0,0,3.0,1.5,80,0,2,3,4,0,3,2,0,0,2,2,1,1,1,1,1,2,4
295,1,4,1,4,4,4,3,4,2,3,4,0,0,1,4,4,1,1,0,0,0,4.5,3.0,80,2,1,2,3,0,2,2,0,0,1,1,1,2,0,1,1,2,4
296,0,4,2,4,4,4,3,4,2,2,4,0,0,1,3,3,0,1,0,0,0,3.0,3.0,80,2,2,3,2,2,3,2,2,3,2,2,1,1,1,1,1,3,1
