,Q43,Q44,Q44A,Q45A1,Q45A3,Q47,Q47B,Q47C,Q48,Q49
7566,2,3,0,2,1,1,1,3,2,2
7567,2,3,0,2,1,0,0,0,2,2
7568,0,3,0,2,2,2,1,3,0,1
7569,0,3,0,2,3,1,1,2,1,2
7570,0,3,0,3,2,3,1,1,1,0
7571,0,3,0,2,2,2,1,3,1,0
7572,1,3,0,3,3,0,0,0,1,1
7573,0,2,3,2,1,0,0,0,1,0
7574,0,3,0,2,2,0,0,0,1,1
7575,0,3,0,3,2,2,1,3,1,1
7576,0,3,0,3,1,0,0,0,1,1
7577,0,3,0,3,1,1,1,2,1,2
7578,1,3,0,3,1,2,1,3,1,2
7579,1,3,0,2,2,0,0,0,2,1
7580,1,3,0,2,2,0,0,0,2,1
7581,1,3,0,2,2,0,0,0,0,2
7582,2,3,0,3,3,2,1,2,1,2
7583,0,3,0,3,2,0,0,0,1,0
7584,1,3,0,3,3,0,0,0,1,0
7585,0,3,0,2,2,0,0,0,1,0
7586,1,3,0,2,1,0,0,0,1,1
7587,2,3,0,0,2,0,0,0,1,2
7588,1,3,0,0,2,0,0,0,0,2
7589,1,3,0,2,2,2,1,2,1,2
7590,0,3,0,1,1,2,1,1,2,0
7591,0,3,0,3,2,0,0,0,0,2
7592,0,3,0,0,2,2,1,2,1,2
7593,0,3,0,3,0,0,0,0,0,2
7594,0,3,0,3,3,0,0,0,1,2
7595,1,3,0,2,2,0,0,0,1,2
7596,1,3,0,1,1,2,1,3,1,2
7597,2,3,0,3,3,0,0,0,1,1
7598,2,3,0,3,3,0,0,0,0,1
7599,2,3,0,3,3,2,1,3,0,1
7600,2,2,3,3,3,0,0,0,0,1
7601,2,3,0,3,3,0,0,0,0,1
7602,2,3,0,3,3,3,2,3,1,0
7603,2,3,0,3,2,2,1,3,1,0
7604,2,3,0,3,2,0,0,0,1,0
7605,0,3,0,3,3,2,1,3,1,0
7606,2,3,0,3,3,3,2,3,1,0
7607,2,3,0,3,3,0,0,0,0,0
7608,2,3,0,2,3,0,0,0,1,0
7609,2,3,0,3,3,2,1,3,1,0
7610,0,2,3,3,2,2,1,3,1,0
7611,2,3,0,3,3,3,2,3,1,0
7612,2,3,0,3,2,2,1,3,1,0
7613,0,3,0,3,2,2,1,3,1,0
7614,0,2,3,3,3,2,1,3,1,0
7615,0,3,0,3,3,0,0,0,1,0
7616,0,3,0,3,3,2,1,3,1,0
7617,2,3,0,3,2,2,1,3,1,0
7618,2,3,0,3,2,2,1,3,1,0
7619,2,2,2,3,2,2,1,3,1,0
7620,0,1,3,3,3,0,0,0,1,0
7621,0,3,0,3,3,2,1,3,1,0
7622,2,3,0,3,2,3,2,3,1,0
7623,0,3,0,3,2,1,1,2,1,1
7624,0,3,0,3,2,2,1,3,1,0
7625,2,3,0,3,2,0,0,0,1,0
7626,0,3,0,3,3,2,1,3,1,0
7627,0,3,0,3,3,0,0,0,1,0
7628,0,3,0,3,3,3,2,3,1,0
7629,0,3,0,3,2,2,1,3,1,0
7630,0,3,0,3,2,3,2,2,1,0
7631,2,3,0,3,2,2,1,2,1,0
7632,0,3,0,3,2,2,1,3,1,0
7633,2,3,0,2,3,0,0,0,1,0
7634,2,2,3,3,3,2,1,3,0,2
7635,2,3,0,3,3,0,0,0,0,1
7636,2,2,3,3,3,0,0,0,0,1
7637,0,3,0,3,2,0,0,0,0,0
7638,2,2,3,3,3,2,1,3,0,1
7639,2,2,3,3,3,2,1,3,0,1
7640,2,2,3,3,3,0,0,0,0,2
7641,0,2,3,3,3,2,1,3,0,2
7642,0,3,0,3,3,2,1,3,0,1
7643,2,3,0,3,3,2,1,2,0,2
7644,0,3,0,3,3,0,0,0,0,2
7645,2,3,0,3,3,1,1,2,0,2
7646,0,3,0,3,3,0,0,0,2,0
7647,0,3,0,3,3,0,0,0,0,1
7648,2,2,3,3,3,2,1,3,0,1
7649,2,3,0,3,3,2,1,2,2,1
7650,2,2,3,3,3,2,1,3,0,1
7651,2,2,3,3,3,2,1,2,0,1
7652,1,3,0,1,2,3,1,1,1,1
7653,2,1,3,3,3,2,1,3,0,1
7654,0,3,0,1,1,0,0,0,1,0
7655,0,2,3,3,3,2,1,3,0,1
7656,0,3,0,3,2,0,0,0,1,1
7657,2,3,0,3,2,0,0,0,1,2
7658,0,3,0,3,0,0,0,0,0,0
7659,0,3,0,3,3,2,1,2,0,0
7660,0,3,0,3,3,1,1,3,0,0
7661,2,3,0,3,2,2,1,2,0,0
7662,0,3,0,3,3,3,1,2,0,1
7663,2,1,3,3,3,2,1,3,0,0
7664,0,2,2,3,3,3,1,3,0,0
7665,2,3,0,3,3,2,1,2,0,0
7666,2,3,0,3,2,0,0,0,0,0
7667,2,3,0,3,3,2,1,3,0,0
7668,0,2,3,2,3,2,1,3,0,1
7669,2,3,0,3,3,1,1,3,0,1
7670,2,3,0,3,3,0,0,0,0,2
7671,2,2,3,3,3,2,1,3,0,1
7672,2,3,0,3,2,0,0,0,0,0
7673,1,3,0,3,2,0,0,0,0,0
7674,2,2,3,3,2,0,0,0,0,0
7675,0,3,0,3,2,0,0,0,0,1
7676,2,2,3,3,3,0,0,0,0,1
7677,2,3,0,3,3,0,0,0,0,1
7678,2,3,0,3,3,0,0,0,0,1
7679,0,3,0,3,0,0,0,0,2,0
7680,1,3,0,2,2,1,1,3,1,2
7681,2,3,0,3,2,0,0,0,0,2
7682,0,3,0,3,2,2,2,3,0,0
7683,0,3,0,2,2,0,0,0,1,0
7684,1,2,3,3,2,2,1,2,0,2
7685,0,3,0,3,0,0,0,0,1,0
7686,2,3,0,3,3,2,1,2,0,0
7687,2,3,0,3,2,1,1,2,1,2
7688,2,3,0,3,2,3,1,1,1,1
7689,0,3,0,3,2,0,0,0,1,2
7690,0,3,0,3,2,3,1,3,2,0
7691,2,3,0,3,1,0,0,0,2,0
7692,0,3,0,2,2,3,2,2,1,1
7693,0,3,0,2,2,0,0,0,1,1
7694,0,3,0,3,1,0,0,0,1,0
7695,1,3,0,3,0,0,0,0,2,0
7696,1,3,0,3,1,0,0,0,1,0
7697,0,3,0,2,0,2,1,3,1,1
7698,0,2,1,2,2,2,2,2,2,2
7699,0,2,3,2,1,0,0,0,2,2
7700,0,2,3,2,1,3,2,3,2,2
7701,0,3,0,2,3,0,0,0,1,1
7702,0,2,3,2,3,0,0,0,2,2
7703,0,2,3,2,1,3,2,2,1,2
7704,0,3,0,3,3,2,1,3,0,1
7705,2,3,0,3,3,2,1,3,0,1
7706,0,3,0,3,2,0,0,0,0,1
7707,0,3,0,3,3,0,0,0,0,0
7708,0,3,0,3,2,3,1,3,0,1
7709,0,2,1,2,1,2,2,1,2,2
7710,1,3,0,3,1,0,0,0,1,1
7711,0,3,0,2,3,2,1,3,1,0
7712,1,3,0,3,1,0,0,0,1,1
7713,1,3,0,3,2,3,1,3,1,1
7714,0,3,0,1,2,2,1,1,2,2
7715,0,2,3,1,2,3,2,2,2,0
7716,0,3,0,3,3,2,1,2,1,1
7717,0,3,0,2,2,0,0,0,0,1
7718,2,2,1,2,1,2,1,3,0,2
7719,0,3,0,3,2,2,1,3,0,2
7720,0,3,0,3,1,2,1,3,0,1
7721,2,3,0,2,2,0,0,0,0,0
7722,1,3,0,1,1,0,0,0,1,1
7723,2,3,0,3,3,0,0,0,2,0
7724,2,3,0,3,2,0,0,0,2,0
7725,0,3,0,3,3,3,2,1,1,1
7726,2,3,0,3,3,3,1,1,1,0
7727,1,3,0,3,3,3,2,1,1,0
7728,2,3,0,3,3,2,1,3,0,0
7729,0,3,0,3,3,0,0,0,1,0
7730,2,3,0,2,3,0,0,0,1,0
7731,0,1,2,3,3,2,1,3,1,1
7732,0,3,0,3,2,2,1,1,1,1
7733,0,3,0,3,3,3,1,3,1,0
7734,0,2,2,3,2,2,1,2,1,1
7735,2,3,0,3,3,1,1,2,2,1
7736,0,3,0,3,3,2,1,3,1,1
7737,0,3,0,3,1,3,1,1,0,1
7738,2,3,0,3,3,3,1,1,0,1
7739,0,3,0,3,3,1,1,2,2,1
7740,1,3,0,3,3,0,0,0,1,1
7741,0,3,0,3,2,3,1,3,1,0
7742,0,3,0,3,3,3,1,3,1,1
7743,1,3,0,3,2,1,1,2,1,0
7744,0,3,0,2,2,1,1,3,0,1
7745,0,3,0,3,3,3,1,3,1,0
7746,0,3,0,3,3,2,1,2,2,1
7747,0,3,0,3,3,3,1,2,2,1
7748,1,3,0,2,2,3,2,3,0,1
7749,0,3,0,3,3,1,1,2,1,1
7750,0,3,0,3,3,0,0,0,0,1
7751,0,2,1,2,2,0,0,0,0,2
7752,0,3,0,2,2,2,1,2,0,2
7753,0,3,0,2,2,3,2,2,0,1
7754,0,2,2,3,3,2,1,2,0,1
7755,0,3,0,1,1,0,0,0,1,2
7756,0,3,0,3,3,2,1,2,0,2
7757,2,3,0,3,3,1,1,2,2,1
7758,2,3,0,3,3,3,1,2,2,1
7759,1,1,3,2,2,1,1,3,1,1
7760,1,3,0,2,1,2,1,3,2,1
7761,0,3,0,3,2,3,1,1,1,0
7762,2,3,0,3,2,3,1,2,0,0
7763,0,2,3,3,3,0,0,0,2,2
7764,1,3,0,3,2,0,0,0,1,0
7765,0,3,0,3,0,2,1,2,2,1
7766,0,3,0,3,1,3,1,2,2,0
7767,2,2,1,2,1,2,1,2,0,2
7768,0,2,3,2,2,3,2,2,2,2
7769,0,2,3,2,2,0,0,0,0,2
7770,2,3,0,1,1,0,0,0,0,2
7771,2,3,0,3,3,0,0,0,0,1
7772,0,2,1,3,1,0,0,0,1,1
7773,0,2,2,3,2,2,1,1,0,2
7774,1,1,1,2,2,0,0,0,0,2
7775,1,3,0,2,2,0,0,0,0,2
7776,0,3,0,3,3,0,0,0,0,1
7777,1,3,0,1,2,3,2,3,0,1
7778,1,3,0,3,1,1,1,1,1,0
7779,0,3,0,2,2,2,1,3,1,2
7780,0,3,0,3,2,0,0,0,1,2
7781,0,3,0,3,0,0,0,0,1,2
7782,0,3,0,3,2,0,0,0,1,2
7783,2,3,0,3,2,2,1,2,0,2
7784,0,3,0,2,1,0,0,0,0,2
7785,0,3,0,3,2,1,1,1,1,2
7786,1,2,2,2,3,2,1,2,0,2
7787,2,2,2,2,2,0,0,0,0,2
7788,0,3,0,2,1,2,1,3,0,2
7789,0,3,0,2,2,1,1,3,1,1
7790,1,3,0,2,1,0,0,0,0,1
7791,1,3,0,1,1,2,1,3,0,1
7792,1,3,0,2,1,3,1,1,0,2
7793,1,2,2,3,1,2,1,1,0,2
7794,0,3,0,2,2,2,1,3,0,2
7795,0,3,0,3,1,1,1,1,1,1
7796,1,3,0,3,1,0,0,0,0,0
7797,0,3,0,2,1,2,1,1,0,1
7798,0,3,0,3,1,3,1,1,0,1
7799,0,3,0,3,2,0,0,0,0,2
7800,0,3,0,3,1,0,0,0,0,2
7801,0,3,0,3,2,0,0,0,1,1
7802,0,3,0,3,2,0,0,0,1,2
7803,1,3,0,3,2,2,1,2,0,1
7804,0,3,0,2,1,0,0,0,0,1
7805,1,3,0,2,1,2,1,2,0,2
7806,0,3,0,1,1,2,1,3,2,0
7807,0,3,0,2,3,0,0,0,1,0
7808,1,3,0,3,2,2,1,3,1,1
7809,0,3,0,2,2,2,1,2,0,2
7810,0,3,0,2,1,2,1,2,0,2
7811,0,3,0,2,2,2,1,2,0,1
7812,1,3,0,0,0,0,0,0,2,1
7813,1,3,0,1,1,2,1,3,0,2
7814,1,3,0,3,2,1,1,3,2,2
7815,2,2,2,3,3,0,0,0,1,1
7816,0,3,0,3,0,0,0,0,2,2
7817,2,3,0,3,3,0,0,0,0,0
7818,0,3,0,2,2,2,1,1,2,1
7819,1,2,2,2,1,2,1,3,1,1
7820,1,3,0,2,1,0,0,0,1,1
7821,1,3,0,3,0,3,2,1,2,1
7822,1,3,0,3,0,0,0,0,1,1
7823,1,2,3,3,0,0,0,0,1,2
7824,1,3,0,2,0,3,2,2,1,0
7825,1,3,0,1,1,2,1,3,0,0
7826,0,3,0,3,1,0,0,0,0,1
7827,0,3,0,3,0,1,1,2,1,1
7828,1,1,3,3,0,2,1,1,0,1
7829,0,3,0,3,0,0,0,0,1,2
7830,2,3,0,3,0,0,0,0,2,2
7831,2,3,0,2,1,1,1,3,2,1
7832,0,2,3,3,0,2,1,3,1,1
7833,2,3,0,3,1,3,2,3,1,0
7834,2,1,2,3,2,2,1,3,2,1
7835,0,3,0,2,1,0,0,0,0,2
7836,0,2,2,2,2,2,1,3,0,2
7837,1,3,0,3,1,3,1,1,0,0
7838,0,3,0,2,1,2,1,2,1,1
7839,2,3,0,3,2,3,2,1,0,1
7840,0,3,0,2,0,0,0,0,2,1
7841,0,3,0,1,3,2,1,3,2,2
7842,0,3,0,2,0,0,0,0,0,2
7843,0,2,2,3,2,3,1,1,1,2
7844,0,3,0,2,2,1,1,2,2,2
7845,2,3,0,3,1,0,0,0,0,2
7846,2,3,0,3,3,1,2,2,0,2
7847,2,3,0,3,3,0,0,0,0,1
7848,0,3,0,3,3,2,1,3,0,2
7849,0,3,0,3,2,2,1,3,1,2
7850,2,3,0,3,2,0,0,0,2,2
7851,0,3,0,2,3,1,1,1,1,1
7852,2,2,3,2,0,2,1,2,2,2
7853,1,3,0,1,2,2,1,3,1,1
7854,1,3,0,1,3,0,0,0,2,2
7855,2,3,0,2,1,0,0,0,1,1
7856,0,3,0,2,0,2,1,3,1,2
7857,2,3,0,3,1,2,1,2,1,2
7858,1,3,0,2,2,3,2,3,2,0
7859,0,3,0,1,3,2,1,3,1,2
7860,0,1,2,2,3,2,1,3,1,1
7861,2,3,0,3,1,0,0,0,1,1
7862,0,2,2,2,2,0,0,0,1,1
7863,1,3,0,2,1,2,1,3,0,2
7864,0,3,0,3,3,0,0,0,1,0
7865,0,3,0,2,2,1,1,3,1,2
7866,2,3,0,3,2,0,0,0,0,2
7867,2,3,0,3,2,2,1,3,0,1
7868,1,3,0,3,1,0,0,0,1,2
7869,0,3,0,3,0,2,1,3,0,0
7870,0,3,0,2,1,0,0,0,0,1
7871,1,3,0,2,0,0,0,0,0,1
7872,1,3,0,2,0,0,0,0,1,1
7873,0,3,0,2,2,3,2,2,1,1
7874,0,3,0,2,1,0,0,0,0,0
7875,2,3,0,2,1,3,2,2,0,1
7876,0,3,0,3,3,0,0,0,0,1
7877,0,3,0,3,2,0,0,0,1,0
7878,0,3,0,2,2,0,0,0,2,2
7879,1,3,0,3,1,2,1,3,0,2
7880,1,3,0,2,2,3,1,2,2,2
7881,0,1,2,2,2,3,1,2,0,2
7882,2,3,0,2,2,0,0,0,0,2
7883,0,3,0,2,2,2,1,3,2,2
7884,0,3,0,2,0,0,0,0,2,2
7885,0,3,0,3,3,2,1,3,0,0
7886,0,3,0,3,3,2,1,2,0,2
7887,0,3,0,2,2,1,1,3,2,2
7888,0,3,0,3,2,2,1,2,1,1
7889,2,3,0,3,2,2,1,3,0,2
7890,0,3,0,3,0,0,0,0,2,0
7891,2,3,0,3,3,3,2,3,0,0
7892,1,3,0,3,1,2,1,1,0,0
7893,0,3,0,3,3,2,1,2,2,0
7894,1,3,0,3,2,0,0,0,0,1
7895,0,3,0,3,2,2,1,3,1,1
7896,1,3,0,3,1,0,0,0,1,1
7897,0,3,0,3,2,0,0,0,1,1
7898,1,3,0,3,2,0,0,0,1,2
7899,0,3,0,2,0,2,1,2,1,1
7900,0,3,0,3,2,0,0,0,1,1
7901,1,3,0,3,3,0,0,0,1,2
7902,0,2,1,2,2,2,1,3,1,2
7903,0,3,0,3,1,1,1,2,2,1
7904,1,3,0,3,3,0,0,0,1,1
7905,0,3,0,2,2,0,0,0,0,1
7906,1,3,0,3,2,0,0,0,1,0
7907,0,3,0,3,2,2,1,3,2,1
7908,0,3,0,3,1,2,1,1,0,1
7909,0,2,1,3,3,2,1,1,1,2
7910,0,2,1,3,1,2,1,3,2,2
7911,1,3,0,3,3,0,0,0,1,0
7912,0,3,0,2,2,3,1,1,0,0
7913,2,3,0,3,2,3,2,1,0,1
7914,1,3,0,0,0,3,1,1,0,0
7915,2,2,3,2,2,2,1,2,0,0
7916,1,3,0,3,2,0,0,0,1,2
7917,0,3,0,2,2,1,1,2,2,0
7918,0,3,0,2,2,3,2,3,2,0
7919,0,3,0,3,2,1,1,3,2,2
7920,2,3,0,2,2,3,2,2,0,0
7921,0,3,0,2,2,2,1,2,0,0
7922,0,3,0,1,1,1,1,2,0,1
7923,0,3,0,3,2,0,0,0,1,2
7924,2,3,0,3,2,0,0,0,2,0
7925,0,3,0,3,0,0,0,0,1,0
7926,0,3,0,3,0,0,0,0,0,2
7927,2,3,0,3,3,0,0,0,0,0
7928,2,3,0,3,3,0,0,0,0,0
7929,1,3,0,2,1,3,1,2,1,0
7930,1,3,0,2,1,0,0,0,1,1
7931,0,3,0,2,2,0,0,0,2,0
7932,2,3,0,3,3,0,0,0,2,0
7933,1,3,0,2,2,2,1,3,1,2
7934,1,3,0,2,1,0,0,0,0,2
7935,1,3,0,3,3,3,1,1,0,0
7936,1,3,0,3,1,3,1,3,2,0
7937,2,3,0,3,2,2,2,2,0,2
7938,0,3,0,3,3,0,0,0,1,2
7939,0,3,0,2,2,2,2,2,2,2
7940,0,2,2,2,1,0,0,0,2,2
7941,0,2,3,2,1,2,1,3,0,2
7942,2,3,0,2,2,0,0,0,2,1
7943,0,3,0,3,2,2,1,1,1,0
7944,0,2,1,2,1,2,1,2,1,0
7945,0,3,0,2,2,0,0,0,2,2
7946,0,1,3,3,2,2,1,2,0,1
7947,0,2,3,2,2,2,1,1,1,2
7948,0,2,3,2,3,0,0,0,0,1
7949,0,2,3,2,2,3,2,3,0,1
7950,0,3,0,3,0,2,1,3,2,0
7951,2,3,0,3,2,3,2,1,1,1
7952,2,2,3,3,3,0,0,0,1,1
7953,2,3,0,3,1,2,1,3,0,2
7954,0,3,0,3,2,0,0,0,0,1
7955,2,3,0,3,3,0,0,0,0,0
7956,0,2,3,2,1,2,1,3,0,2
7957,0,1,3,3,2,3,2,2,0,1
7958,0,3,0,1,1,2,1,3,1,1
7959,1,3,0,3,3,0,0,0,2,1
7960,1,3,0,3,2,1,1,2,2,2
7961,1,3,0,3,3,0,0,0,0,1
7962,1,3,0,2,1,0,0,0,1,0
7963,0,3,0,3,3,2,1,2,2,2
7964,1,3,0,2,2,0,0,0,2,2
7965,0,3,0,2,2,2,1,3,2,2
7966,0,3,0,1,1,1,1,3,1,1
7967,0,3,0,3,2,1,1,3,1,1
7968,0,3,0,2,1,0,0,0,0,1
7969,0,2,3,2,2,1,2,2,0,1
7970,1,2,1,2,0,0,0,0,2,2
7971,1,3,0,3,0,3,1,3,2,0
7972,1,3,0,1,1,3,1,1,2,0
7973,0,2,2,3,3,0,0,0,0,1
7974,0,2,1,2,2,2,1,1,1,2
7975,0,3,0,2,3,1,1,2,0,0
7976,0,2,3,2,1,1,1,2,2,2
7977,0,3,0,3,3,0,0,0,0,2
7978,1,3,0,2,3,2,1,3,0,1
7979,0,2,3,2,2,0,0,0,2,2
7980,2,1,3,3,3,2,1,2,0,1
7981,2,3,0,3,3,2,1,3,0,1
7982,2,2,3,3,3,0,0,0,1,0
7983,2,3,0,3,3,0,0,0,1,0
7984,2,1,3,3,3,2,1,3,0,1
7985,0,3,0,3,3,0,0,0,0,1
7986,2,3,0,3,2,1,1,3,0,2
7987,2,3,0,2,2,2,1,3,1,0
7988,0,3,0,2,2,0,0,0,1,0
7989,0,3,0,2,0,0,0,0,1,1
7990,0,3,0,3,0,0,0,0,2,0
7991,0,3,0,1,2,2,1,3,2,2
7992,2,3,0,2,2,0,0,0,2,2
7993,0,3,0,3,0,3,1,2,0,0
7994,1,3,0,2,2,2,1,2,0,1
7995,1,3,0,3,2,0,0,0,1,1
7996,1,3,0,2,2,1,1,2,0,2
7997,0,2,2,3,1,3,1,2,0,0
7998,0,3,0,3,2,0,0,0,0,0
7999,0,3,0,3,2,2,1,3,0,1
8000,0,3,0,3,2,3,1,2,2,1
8001,0,3,0,3,2,2,1,2,1,1
8002,0,3,0,3,2,0,0,0,2,1
8003,0,3,0,3,2,2,1,2,1,1
8004,0,2,3,3,2,3,1,3,2,1
8005,0,3,0,3,2,2,1,3,2,1
8006,0,3,0,3,0,0,0,0,2,0
8007,0,3,0,2,2,0,0,0,1,1
8008,0,3,0,3,0,1,1,2,2,0
8009,0,3,0,3,2,3,1,2,2,0
8010,0,3,0,3,2,2,1,2,0,0
8011,0,3,0,3,2,3,1,2,1,1
8012,2,3,0,3,2,0,0,0,1,1
8013,1,3,0,2,2,0,0,0,0,2
8014,2,3,0,3,3,0,0,0,1,1
8015,0,3,0,3,1,2,1,2,0,0
8016,0,3,0,3,0,1,1,2,0,1
8017,0,3,0,1,2,0,0,0,0,1
8018,0,3,0,3,0,3,1,3,0,0
8019,0,3,0,3,1,2,1,2,0,1
8020,1,3,0,2,1,0,0,0,1,1
8021,2,3,0,2,2,0,0,0,1,1
8022,0,3,0,2,1,0,0,0,1,0
8023,0,3,0,3,1,2,1,3,1,1
8024,0,3,0,3,1,2,1,3,1,0
8025,2,3,0,2,1,0,0,0,1,1
8026,0,3,0,3,0,3,2,2,0,1
8027,2,3,0,3,2,1,1,3,1,2
8028,0,3,0,0,0,1,1,3,1,1
8029,0,3,0,3,2,0,0,0,1,2
8030,2,3,0,3,2,2,1,3,0,2
8031,1,3,0,0,2,1,1,3,1,1
8032,0,3,0,0,0,2,1,3,0,1
8033,0,3,0,2,0,3,2,3,0,1
8034,0,3,0,3,2,2,1,3,1,0
8035,2,3,0,3,2,2,1,2,0,0
8036,0,3,0,3,2,0,0,0,0,1
8037,0,3,0,3,2,0,0,0,0,1
8038,1,3,0,2,1,2,1,1,1,1
8039,2,3,0,3,3,0,0,0,0,1
8040,0,3,0,2,1,0,0,0,0,1
8041,1,3,0,2,2,1,1,3,1,1
8042,1,3,0,2,2,1,1,2,0,1
8043,1,3,0,2,1,3,1,1,0,1
8044,0,2,3,3,2,0,0,0,1,0
8045,0,3,0,3,2,0,0,0,0,0
8046,2,3,0,3,2,2,1,3,0,1
8047,0,3,0,3,2,3,2,2,2,0
8048,0,3,0,3,2,1,1,2,2,0
8049,0,3,0,2,2,0,0,0,2,2
8050,0,3,0,3,3,0,0,0,0,0
8051,2,3,0,3,2,2,1,3,1,1
8052,1,3,0,3,2,2,1,3,1,0
8053,2,3,0,3,2,3,2,2,0,1
8054,0,3,0,3,2,3,2,3,0,1
8055,0,3,0,3,2,0,0,0,1,2
8056,0,3,0,0,0,2,1,3,0,1
8057,0,3,0,2,2,1,1,2,1,1
8058,0,3,0,2,2,0,0,0,1,1
8059,2,3,0,3,3,1,1,3,0,2
8060,1,3,0,2,2,0,0,0,1,2
8061,0,3,0,1,1,2,1,1,2,2
8062,0,3,0,3,2,1,1,3,2,0
8063,0,3,0,2,2,0,0,0,1,2
8064,0,3,0,2,0,0,0,0,1,1
8065,0,3,0,1,0,0,0,0,1,0
8066,1,3,0,2,2,1,1,3,1,1
8067,1,3,0,2,2,3,2,2,0,1
8068,0,3,0,3,2,2,1,3,1,0
8069,0,3,0,2,1,2,1,3,2,2
8070,0,3,0,2,1,0,0,0,1,2
8071,1,3,0,2,2,2,1,2,0,1
8072,0,3,0,2,2,1,1,3,2,2
8073,2,3,0,3,3,2,1,3,0,1
8074,0,3,0,1,2,1,1,3,2,1
8075,0,3,0,2,1,1,1,1,1,2
8076,2,3,0,3,3,2,1,3,0,2
8077,1,3,0,2,1,2,1,2,2,2
8078,2,3,0,3,3,0,0,0,1,0
8079,2,3,0,3,2,0,0,0,0,1
8080,0,2,3,3,3,0,0,0,0,1
8081,2,3,0,3,2,0,0,0,0,1
8082,0,3,0,1,1,2,1,2,1,2
8083,2,3,0,1,1,1,1,1,1,2
8084,0,3,0,1,1,1,1,2,1,2
8085,0,3,0,3,3,1,1,1,0,1
8086,2,1,2,3,3,2,1,3,1,1
8087,0,3,0,3,3,2,1,3,0,0
8088,0,3,0,2,2,3,2,2,0,1
8089,0,3,0,2,1,0,0,0,0,1
8090,0,3,0,3,3,2,1,2,0,0
8091,2,3,0,3,3,1,1,3,0,2
8092,2,3,0,3,3,2,1,3,0,1
8093,2,3,0,3,3,0,0,0,0,1
8094,2,3,0,3,3,1,1,3,0,1
8095,2,3,0,3,3,2,1,2,0,1
8096,2,2,3,2,1,1,1,3,1,1
8097,0,3,0,2,3,0,0,0,0,0
8098,2,3,0,3,3,0,0,0,1,1
8099,2,3,0,2,3,1,1,2,2,0
8100,2,3,0,3,3,2,1,3,1,1
8101,2,3,0,3,3,2,1,3,1,1
8102,2,1,2,3,3,2,1,3,0,2
8103,2,3,0,3,3,0,0,0,2,2
8104,2,3,0,3,3,0,0,0,1,0
8105,2,3,0,3,3,2,1,3,2,0
8106,2,3,0,3,3,2,1,3,0,1
8107,2,3,0,3,3,1,1,3,0,1
8108,2,3,0,3,3,2,1,3,0,2
8109,2,3,0,3,3,1,1,3,1,1
8110,2,3,0,3,3,2,1,3,0,1
8111,0,3,0,3,3,1,1,2,1,1
8112,2,3,0,3,3,2,1,2,1,0
8113,2,3,0,3,3,1,1,3,1,1
8114,2,3,0,3,3,0,0,0,1,1
8115,2,3,0,3,3,2,1,3,0,1
8116,2,3,0,3,3,2,1,2,0,1
8117,2,2,2,3,3,3,2,2,0,0
8118,2,3,0,2,2,0,0,0,1,0
8119,2,3,0,2,3,2,1,2,0,1
8120,2,3,0,3,3,3,1,2,1,0
8121,0,3,0,2,1,0,0,0,1,1
8122,2,3,0,3,2,2,1,2,1,0
8123,2,3,0,3,3,2,1,3,0,2
8124,2,3,0,3,3,2,1,3,0,2
8125,2,3,0,3,3,2,1,2,0,1
8126,2,3,0,3,3,2,1,3,1,1
8127,2,3,0,3,3,1,1,3,1,0
8128,0,3,0,3,3,1,1,2,0,1
8129,2,3,0,3,3,1,1,2,1,0
8130,2,3,0,2,3,2,1,2,1,0
8131,0,3,0,3,3,0,0,0,1,1
8132,2,3,0,3,3,2,1,3,0,0
8133,0,3,0,3,1,0,0,0,0,0
8134,2,3,0,3,3,2,1,3,0,1
8135,2,3,0,3,3,0,0,0,0,1
8136,2,3,0,3,3,2,1,3,0,1
8137,0,3,0,3,2,0,0,0,2,2
8138,2,3,0,3,3,1,1,3,0,0
8139,0,3,0,3,3,1,1,2,2,0
8140,2,3,0,3,3,0,0,0,1,0
8141,2,3,0,3,3,0,0,0,1,1
8142,2,3,0,3,3,2,1,3,0,0
8143,2,3,0,3,3,2,1,3,0,0
8144,2,3,0,3,3,0,0,0,0,1
8145,2,3,0,3,3,3,2,3,0,0
8146,0,3,0,3,3,0,0,0,0,0
8147,2,3,0,3,3,2,1,3,1,1
8148,2,3,0,3,3,2,1,3,0,1
8149,2,3,0,3,3,2,1,3,2,1
8150,2,1,2,3,3,0,0,0,1,1
8151,2,1,3,3,2,1,1,3,1,0
8152,2,3,0,3,3,1,1,3,1,1
8153,2,3,0,3,3,0,0,0,1,0
8154,0,3,0,3,3,2,1,3,2,1
8155,0,3,0,2,2,0,0,0,2,1
8156,2,3,0,3,3,2,1,3,2,1
8157,2,3,0,3,2,2,1,3,0,0
8158,0,3,0,3,3,2,1,2,0,1
8159,2,3,0,3,3,0,0,0,2,1
8160,2,3,0,2,3,1,1,3,2,1
8161,0,3,0,3,3,1,1,3,2,1
8162,0,3,0,3,3,1,1,3,2,1
8163,2,3,0,3,3,0,0,0,2,1
8164,2,3,0,2,2,2,1,3,2,1
8165,0,3,0,2,2,0,0,0,2,0
8166,2,3,0,2,3,2,1,2,2,1
8167,2,3,0,2,2,1,1,3,1,1
8168,1,3,0,1,1,0,0,0,2,1
8169,2,3,0,3,3,1,1,3,2,1
8170,2,3,0,2,3,2,1,3,0,1
8171,2,3,0,3,3,2,1,3,1,1
